image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistLEN,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,Unnamed: 14,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_idmnc,type_cshad,roi_corrp,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_senth,neighbor3d_sosvh,bin_num3d_inf2h,short_image_name
appliedMASKiso_shg_1mgml_roi2_8bit.ome,44,105.4610364,57.17563636,0.895385152,2.964569697,127.63,42.966,0.90101,2.7132,33.0,64.15222425,33.29630887,0.043574263,0.64108536,44.0,3726.0,33.1779,3108.0,94.0,33.0638,13.0,1.229,0.0215,0.3526,0.1226,131072.0,,0.13817265629768372,2443.375,0.07442965358495712,35.164024353027344,29.55473518371582,1306.70361328125,0.3682038187980652,0.1209961548447609,2512.604736328125,0.05192897096276283,36.21826934814453,29.587173461914062,1321.8271484375,0.3544108271598816,0.07650606334209442,281.37158203125,0.0690060704946518,4.087217807769775,5.396462917327881,128.5530242919922,0.08659045398235321,1mgml,shg,roi2,10506.863461814528,2216.6012202781517,30819.574729919434,30719.131501247415,142.3033288470166,28113.022666931152,25019.33094661283,9007.669825033647,2216.6010049349484,29262.98345535458,21393.178537460746,52191.15801751364,51854.387650732126,65021.9112295435,62433.97360393339,63370.7963180542,14405.516287763197,39968.212281079526,26207.89678438128,24039.31477792732,9668.850739305197,9256.934144415734,10494.0,31718.0,30727.0,86.0,28094.0,25233.0,7911.0,1811.0,28383.0,21404.0,53509.0,53327.5,65113.0,62789.5,65535.0,14245.5,41015.0,26230.0,24234.0,9575.0,9473.0,1435.339838136507,1423.2357230043929,3003.1809983255707,510.0730303512062,205.44317046642493,203.53299930441585,6249.565508437153,4604.959841725559,1423.2353971331117,11239.316181316342,7527.982397108475,6286.733480151765,6644.646890278382,322.2010189120093,1546.0125823635794,3701.45400776727,5913.4960940059655,10748.85160852084,1781.456863394459,6897.066938055711,1995.2163555864088,1555.9682908073987,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,45,85.55906071,44.44996429,0.879444464,2.453821429,70.991,39.0325,0.897575,2.38185,56.0,58.15936575,13.99715914,0.068788301,0.34080819,45.0,2806.0,44.7117,2360.0,70.0,33.7143,13.0,1.1561,0.0206,0.405,0.0737,131072.0,,0.09098215401172638,2576.655029296875,0.053658582270145416,37.70652770996094,33.286685943603516,1322.49951171875,0.29756230115890503,0.07295940816402435,2666.732421875,0.017964059486985207,39.05767059326172,33.857521057128906,1340.542236328125,0.27751463651657104,0.06690625846385956,287.61895751953125,0.0787988230586052,4.211041450500488,4.417500972747803,75.66631317138672,0.08358882367610931,1mgml,shg,roi2,10386.206674845864,2046.4068997668999,30665.834815979004,30722.007820189057,114.4995337995338,28101.93637084961,23583.99951825952,8379.488702408702,2046.4067443667443,31966.662359646536,19297.149976689976,53095.06058300073,52792.23551427994,65061.14407292945,62649.419468559274,62847.37599182129,15193.798154223296,42013.49009954807,26049.14834371263,22242.388935508934,9526.749840816263,9381.85816340793,10449.0,31718.0,30727.0,67.0,28094.0,23816.0,7175.0,1600.0,31043.0,19263.0,54526.0,54406.0,65161.0,63040.0,65535.0,15050.0,43210.0,26172.0,22421.0,9575.0,9637.0,1529.6050722117034,1488.371614455008,3404.332991028438,865.6783760004089,155.68603511707204,173.71789507383784,7064.562543537002,4876.459027200696,1488.3713953419006,12375.92392823855,7825.183776378912,6697.506982940242,7067.435937762678,337.7259290645047,1640.9030525827077,4479.18836594029,6635.73203091425,11303.373062451561,1922.7570170739625,7529.810536324304,2135.9029114856507,1787.9174910713546,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,1,80.01555714,70.80952381,0.916342857,3.623095238,75.964,54.556,0.91859,3.5755,21.0,62.47579947,43.01278693,0.0358868,0.831249496,1.0,3516.0,35.279,2962.0,49.0,60.449,15.0,1.2117,0.0089,0.0761,0.1713,131072.0,,0.5816612839698792,622.68603515625,0.41033172607421875,10.916913986206055,11.067137718200684,601.1793823242188,0.7536866068840027,0.5889898538589478,596.2437133789062,0.42275553941726685,10.439705848693848,9.659930229187012,571.2520751953125,0.7712414264678955,0.20699556171894073,332.7543640136719,0.1648378074169159,5.781345367431641,7.506115436553955,372.84088134765625,0.14051157236099243,1mgml,shg,roi3,9145.876636922007,1975.8186965425853,29197.13641357422,29579.820960998535,169.8913383929647,31394.015167236328,26780.42862305746,9218.461209492832,1975.8186965425853,26395.738150422992,22451.048427900252,51166.18617452776,50840.40108934986,64985.49096071387,62204.08952369916,64918.424407958984,14505.223706176961,34251.911693127826,24230.1442809132,25219.20720395133,8314.504461698922,7831.783404797775,9205.0,29280.0,29580.0,59.0,31383.0,25034.5,9152.5,1712.0,23181.0,22176.5,50345.0,50220.0,65039.0,62108.5,65535.0,13814.0,32125.0,24586.0,25130.0,8707.0,7680.0,2790.000792820712,1337.2102925863978,2304.1518116661864,379.6500441020953,628.4783231335389,139.4138712328257,6662.348167485825,3786.794463475478,1337.2102925863978,13595.69241027569,8791.560790897554,5855.643522453174,6232.755052710547,365.4467668266424,1477.3511914045948,2504.118462153767,8580.024862623197,13021.287144921605,3573.641236214744,8135.122653906222,3018.53015654211,2362.6000133944895,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,2,72.82188621,58.1332069,0.904919655,3.416368966,46.397,48.6,0.91432,3.3371,29.0,59.3448697,32.35609017,0.03653854,0.915671241,2.0,3308.0,37.623,2795.0,60.0,46.5833,14.0,1.1971,0.0142,0.0765,0.2058,131072.0,,0.5791027545928955,614.74072265625,0.425420343875885,10.833965301513672,11.188224792480469,607.4963989257812,0.7526171803474426,0.5813927054405212,604.6611328125,0.442756712436676,10.564515113830566,9.771240234375,554.5059814453125,0.7663834095001221,0.2017456293106079,312.2110900878906,0.15897300839424133,5.524816989898682,7.346181869506836,363.56878662109375,0.13788047432899475,1mgml,shg,roi3,9159.914491658432,2076.076214803374,29217.45273590088,29580.634857177734,185.80206724486158,31396.987953186035,27641.571165498397,9755.315254841393,2076.076214803374,23483.590827181306,24034.875965308303,50030.79817473696,49691.21775271755,64946.967098761845,61946.6216938906,64936.96204376221,14186.313147071338,31406.3592396675,24283.42742544905,26610.779375074253,8343.78050340057,7631.172934953206,9124.0,29280.0,29580.0,70.0,31383.0,26446.0,9617.0,1810.0,20829.0,23702.0,49455.0,49302.0,65008.0,61897.0,65535.0,13242.0,29668.0,24473.0,26335.0,8599.0,7505.0,2591.079105073017,1130.243862193116,2318.207001421664,286.224227374918,432.9630123804852,149.37633086637044,5948.358994706554,3393.8500496216698,1130.243862193116,11649.705087626024,8364.039048062716,5127.510815392179,5496.830309030534,320.6378076517878,1307.3013369379375,2367.9090872049974,8433.033910545011,11531.66871074218,3303.2440769594546,7560.771673800916,2794.5626245380035,2101.5511159844064,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,3,79.7376,65.03403846,0.894201538,3.777242308,60.0775,50.352,0.91126,3.69675,26.0,66.73172555,42.23803769,0.062873317,0.700936662,3.0,3528.0,35.1522,2973.0,56.0,53.0893,22.0,1.2196,0.0137,0.0855,0.2587,131072.0,,0.5261669754981995,685.5357055664062,0.3995699882507324,12.284159660339355,12.394091606140137,638.0617065429688,0.7168227434158325,0.5298272371292114,677.4791870117188,0.4095231592655182,12.049459457397461,11.009601593017578,595.1325073242188,0.7326521277427673,0.1949453055858612,295.90399169921875,0.1497696489095688,5.341861248016357,7.441312789916992,343.3124084472656,0.138343945145607,1mgml,shg,roi3,8922.540380633074,2036.0917167230327,29248.312377929688,29582.577522277832,188.1308868810257,31401.37841796875,27351.497349957095,9636.683105345515,2036.091666246025,23842.284981757224,23682.176518096006,50200.80623212701,49884.1939157874,64959.06552608224,61993.59796864215,64847.09100341797,13920.726131277972,31551.87516024061,23966.77285277586,26360.15869971228,8110.410906222266,7425.687555467903,8923.0,29280.0,29580.0,68.0,31383.0,26168.0,9555.0,1794.0,20852.0,23516.0,49510.5,49375.0,65013.0,61922.0,65535.0,12847.0,29432.0,24204.0,26235.0,8411.0,7249.0,2520.659995499074,1121.903953897242,2544.4497169867896,326.24876262440233,473.1898531256999,173.11972860787353,5977.296438700165,3377.488109881045,1121.903526452207,11962.855984497519,8410.45966191409,5167.541472428444,5517.0401113901435,318.1809754193618,1308.8787808442387,2560.911325191605,8415.627394187582,11763.125094495672,3248.0821808099586,7657.0457066788695,2739.7848436192726,2024.6246650595192,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,4,68.05992727,62.04530303,0.904192424,3.765245455,46.123,53.977,0.92265,3.7154,33.0,60.37928842,29.75808531,0.066144388,0.664597058,4.0,3562.0,34.7976,2978.0,62.0,48.0323,20.0,1.22,0.0098,0.0923,0.2775,131072.0,,0.48290368914604187,747.2981567382812,0.3892274796962738,13.510953903198242,13.626835823059082,666.173828125,0.6843199133872986,0.4645913243293762,748.7630615234375,0.40904879570007324,13.485271453857422,13.165056228637695,678.218994140625,0.6878882646560669,0.20210161805152893,307.0877380371094,0.14645595848560333,5.662461280822754,7.594244003295898,316.5673828125,0.1482900232076645,1mgml,shg,roi3,8854.636126243753,2046.8246645071727,29240.139366149902,29581.34270477295,214.99009717723277,31408.147331237793,27251.380055529848,9607.00083294771,2046.8245256825544,24250.85588222052,23477.62660805183,50339.047769123405,50022.18162171897,64959.45301877448,62021.296069515105,64785.98338317871,13968.752393182349,31834.12403763901,23865.818693440186,26179.669227209626,8054.937598487236,7391.5423438836615,8846.0,29280.0,29580.0,65.0,31383.0,25924.5,9513.0,1785.0,21080.0,23235.0,49571.0,49433.0,65016.0,61937.0,65535.0,12799.5,29555.0,24096.0,26029.0,8338.0,7160.0,2591.586444630827,1248.464933905536,2687.132100822454,352.7751419444951,673.5862481394578,249.48110330589486,6267.245337180383,3542.1426630037126,1248.4648469861597,12400.241285262216,8579.162635272045,5362.294975500082,5728.763238573684,347.794792215845,1367.7718029913335,2703.7947778526327,8554.582035438885,12131.91598997575,3295.3176923446604,7876.748602027881,2815.097871206324,2085.080315364859,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,5,85.87505652,63.04678261,0.919082174,3.779395652,68.091,54.026,0.92016,3.9565,23.0,64.32232529,28.82042674,0.035680666,0.78729153,5.0,3170.0,39.3479,2674.0,69.0,38.7536,17.0,1.191,0.0187,0.0759,0.251,131072.0,,0.5378707647323608,701.6177368164062,0.39027872681617737,12.276232719421387,11.952558517456055,630.4866943359375,0.7248390316963196,0.5168656706809998,707.7061767578125,0.392314612865448,12.37339973449707,11.398794174194336,623.1832275390625,0.7239700555801392,0.20350007712841034,328.5956726074219,0.1484559029340744,5.784182071685791,6.903217792510986,338.592529296875,0.13893531262874603,1mgml,shg,roi3,9155.023174439282,2212.200046549517,29282.665130615234,29580.660369873047,290.32706854416386,31407.716506958008,28040.14430350285,10053.949086465727,2212.2001047364133,22606.06894969311,24518.456767136042,49595.26920208799,49212.066253656856,64907.76934549418,61822.557850054494,64923.58613586426,14028.857203872438,30312.81649744737,24239.811392187232,27139.592924473407,8385.05208512591,7540.419663855905,8959.0,29280.0,29580.0,72.0,31383.0,26457.0,9707.0,1827.0,20310.0,23805.0,49233.0,49098.0,65002.0,61857.0,65535.0,13093.0,28624.0,24253.0,26505.5,8469.0,7273.0,2905.192207565638,1530.7636880876157,2421.6155979274067,243.50581282467203,1000.1096148624096,280.92533683496004,6498.751458224577,3826.601575500373,1530.763929625199,11065.229473668674,8834.266409009799,5141.993173557885,5618.226364834235,411.53463789903054,1385.6620664751579,2459.6191022038497,8545.330576035463,11275.70624610099,3505.426271089474,8033.86280420185,3189.2813634865324,2279.7313695961525,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,6,86.62881818,65.89445455,0.89538,3.596618182,72.637,45.3765,0.91546,3.55285,22.0,61.68470218,42.6627665,0.051787542,0.699205936,6.0,3544.0,34.9845,2942.0,77.0,38.2078,22.0,1.2391,0.0179,0.0767,0.2113,131072.0,,0.5082922577857971,746.7487182617188,0.3709723651409149,13.187827110290527,12.823644638061523,660.6679077148438,0.7019656300544739,0.4787706732749939,765.0284423828125,0.3739909827709198,13.533845901489258,12.332487106323242,643.710205078125,0.6968913078308105,0.21492017805576324,349.24261474609375,0.14750707149505615,6.140503883361816,7.487685203552246,389.0561828613281,0.1488650143146515,1mgml,shg,roi3,9031.117877650177,2150.458646192062,29276.2275390625,29582.962104797363,277.48410771749565,31407.32413482666,27715.324225145374,9877.104160785864,2150.458646192062,23452.69407022968,24059.881104273696,49941.5745914311,49586.001104240284,64929.26584584806,61912.52992491166,64902.985610961914,13830.57515614157,31064.49249116608,24070.247349823323,26743.346242872467,8245.056702738515,7485.211517226148,8896.5,29280.0,29580.0,68.0,31383.0,26230.0,9600.0,1802.0,20800.5,23522.0,49419.0,49296.5,65010.0,61902.5,65535.0,12752.0,29127.0,24174.0,26306.0,8395.0,7195.5,2921.038428984985,1460.9796918193106,2476.3145883807047,299.0243182646255,958.8680760883079,272.68787435427686,6458.392547559108,3769.8652429382423,1460.9796918193106,11824.658412360432,8828.051214209447,5323.491467894643,5763.059750317708,397.1717963121132,1405.279736414153,2541.159476968646,8540.508824433671,11782.992083970665,3516.290315882862,8058.468913525336,3188.4755244796434,2306.9193900882506,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,7,83.72844848,52.7340303,0.913558485,3.665018182,75.256,44.186,0.91564,3.5359,33.0,63.40173793,19.790074,0.037478558,0.92805801,7.0,3664.0,33.7732,3106.0,86.0,36.1163,26.0,1.2404,0.0254,0.0867,0.2044,131072.0,,0.46416667103767395,804.5011596679688,0.3514932096004486,14.454244613647461,14.32894515991211,688.425537109375,0.6667958498001099,0.4360487461090088,828.71044921875,0.35748207569122314,14.841397285461426,13.43322467803955,673.793212890625,0.6662027835845947,0.22490748763084412,358.4029235839844,0.14422279596328735,6.467123508453369,8.612905502319336,390.5541076660156,0.16350321471691132,1mgml,shg,roi3,8821.943229985236,2010.0744607843137,29226.107467651367,29581.628089904785,221.10436274509803,31406.26303100586,27034.843725490195,9494.35,2010.074411764706,24729.074534457304,23107.57024509804,50502.29070819641,50202.65299804734,64970.190741534505,62064.86507596324,64833.45607757568,13637.696284125379,32270.668524074867,23806.830213840072,25855.864607843137,8011.46063723389,7397.823974853551,8796.0,29280.0,29580.0,62.0,31383.0,25783.0,9446.0,1765.0,21640.0,22938.5,49697.0,49586.0,65022.0,61972.0,65535.0,12674.5,30050.0,24032.0,25778.5,8291.0,7104.0,2737.3808679655385,1232.9989377071515,2615.4944480441973,331.49654196175305,747.1966726296428,236.39123020692347,6191.040580397394,3526.4755141656383,1232.9988424736339,12466.755804774097,8603.370203945897,5377.994982791856,5733.660299648363,344.5462557547672,1366.7999239596222,2623.2850777411254,8525.230005786561,12188.059841916827,3388.847246966368,7909.012050242726,2949.4182082478096,2206.7198486277584,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,8,70.74927931,56.89610345,0.916076897,3.659106897,47.603,48.265,0.92458,3.357,29.0,61.74225104,29.71454807,0.033499574,0.780626293,8.0,3562.0,34.7976,2974.0,66.0,45.0606,23.0,1.2448,0.0112,0.0779,0.2265,131072.0,,0.5091225504875183,738.2100830078125,0.3636825382709503,13.129878997802734,13.164175033569336,661.1144409179688,0.7005415558815002,0.4892708659172058,745.1502685546875,0.3730497360229492,13.237041473388672,11.891521453857422,617.6190185546875,0.7047088742256165,0.22416141629219055,353.1162109375,0.15344128012657166,6.2996602058410645,8.703930854797363,407.30902099609375,0.15835781395435333,1mgml,shg,roi3,8951.930671923772,2029.5749213129495,29237.525802612305,29582.542770385742,217.72156025179856,31403.299766540527,27258.93232913669,9586.420020233812,2029.5749213129495,24217.777284924156,23495.718356564747,50323.24012923717,50011.946771808776,64962.72838289251,62021.57001259515,64912.01699066162,13868.28771724843,31859.960571710202,23980.597283828924,26159.412320143885,8142.560100761185,7481.40036142599,8896.0,29280.0,29580.0,65.0,31383.0,25969.0,9513.0,1783.5,21218.0,23225.0,49589.0,49444.0,65017.0,61941.0,65535.0,12780.0,29789.0,24169.0,25980.5,8425.0,7246.0,2745.286983440217,1168.4422290813723,2462.0924132466466,282.8825302062922,694.6573255529147,212.13938310824344,6118.383444795484,3447.541517967352,1168.4422290813723,12238.50033705271,8614.46661401242,5270.2382488571675,5623.292452618925,329.7600218662061,1337.2003560296257,2514.9121565828254,8667.385950117554,11989.09275992791,3414.9092429418165,7879.70612789202,2925.575431791495,2193.146671012128,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,9,70.679188,59.86692,0.9107968,3.620136,45.0,56.117,0.9188,3.4598,25.0,66.70821029,24.80854452,0.047647518,0.912628493,9.0,3387.0,36.6988,2808.0,61.0,46.0328,18.0,1.2087,0.0172,0.0736,0.2402,131072.0,,0.5360939502716064,684.648193359375,0.3768031895160675,12.204169273376465,12.537332534790039,640.479736328125,0.719394862651825,0.5256677865982056,682.8262329101562,0.39732661843299866,12.231427192687988,10.629664421081543,566.3582763671875,0.7293490767478943,0.22519023716449738,341.4613342285156,0.1632070243358612,6.135743141174316,8.930323600769043,416.683349609375,0.15843282639980316,1mgml,shg,roi3,9074.1463471654,2056.197467447139,29251.586097717285,29581.884353637695,234.018994146458,31403.060523986816,27362.436745908493,9628.479811253135,2056.197467447139,24134.68766803039,23564.261020188747,50237.37486849795,49909.1910578609,64953.40555230859,61994.480713033314,64941.358055114746,14069.695618153364,31844.695032144944,24129.056867329047,26246.55256241787,8256.585797779077,7577.63495032145,8988.0,29280.0,29580.0,65.0,31383.0,26106.0,9543.5,1794.0,21292.5,23306.5,49547.0,49410.5,65013.0,61930.0,65535.0,12963.5,29959.0,24299.0,26057.0,8505.0,7316.0,2851.516471376428,1229.2365443525687,2405.2927397824565,289.9857427187877,810.0143478334722,229.6834287423382,6302.873728129008,3566.787071717752,1229.2365443525687,12170.171209553144,8900.629818367965,5301.300148997413,5677.435580588976,343.3562858519503,1356.4775404610632,2454.9288319624616,8739.500195248625,12014.48998167848,3529.6269977229645,8136.772609132418,3047.419818747947,2261.6530414863096,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,10,60.92443364,56.80668182,0.909841364,3.776686364,43.725,52.3105,0.932495,3.5816,22.0,58.75575433,23.58600406,0.048618724,0.832006872,10.0,3305.0,37.659,2829.0,56.0,50.5179,18.0,1.1999,0.0124,0.0683,0.2479,131072.0,,0.5744360089302063,649.6723022460938,0.38516509532928467,11.303911209106445,11.628572463989258,631.4681396484375,0.745903730392456,0.5838320255279541,607.7255859375,0.41440415382385254,10.70339298248291,9.19509506225586,504.8681640625,0.7681159973144531,0.22223123908042908,359.26861572265625,0.17435196042060852,6.20493745803833,8.936866760253906,452.7926940917969,0.15481354296207428,1mgml,shg,roi3,9253.750456442358,2111.7823232992973,29281.292009674147,29580.992820739746,258.7099854130752,31401.646865844727,27653.725301684128,9735.759050523804,2111.7823232992973,23661.25176056338,23957.549330327543,50070.71328899322,49713.89932185707,64936.07440010433,61943.21152842984,64997.324363708496,14409.96568627451,31518.0697704747,24352.677295253,26602.577509614108,8451.190597287428,7697.169535732916,9114.0,29280.0,29580.0,69.0,31383.0,26389.0,9553.0,1799.5,21059.0,23580.0,49494.0,49364.5,65010.0,61918.0,65535.0,13338.0,29859.5,24465.0,26245.0,8626.0,7494.0,2998.7759899320954,1347.9866579927518,2282.8645595692897,234.65482989390566,938.2141216500981,239.55351772464493,6483.567735198568,3705.0974649524514,1347.9866579927518,11834.22868063242,9105.276613468917,5266.140578966675,5681.7025270883305,369.578874324891,1373.0748970042057,2331.974795368336,8834.786144960517,11843.335672666748,3641.295977541137,8279.357780283317,3223.412035603032,2358.465658972895,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,11,88.98260136,68.97945455,0.90852,3.576890909,62.263,56.513,0.924825,3.42815,22.0,64.33733623,31.71020806,0.052552916,0.839523434,11.0,3500.0,35.4494,2961.0,73.0,40.5616,20.0,1.2221,0.0113,0.0783,0.2245,131072.0,,0.530073344707489,705.1837768554688,0.3551312983036041,12.53074836730957,12.31611156463623,635.4600219726562,0.7163665294647217,0.5413779616355896,669.330322265625,0.37449541687965393,11.965412139892578,9.926399230957031,535.4959716796875,0.7397525310516357,0.20907136797904968,335.8003234863281,0.1705721616744995,5.9026198387146,8.69097900390625,409.50531005859375,0.15162718296051025,1mgml,shg,roi3,8888.244770758503,2016.3557473135786,29261.93972015381,29582.55117034912,236.3855421686747,31405.649536132812,26999.657006403995,9424.164061652013,2016.3557473135786,25207.425734206634,22910.13812004776,50638.549440101415,50326.266796957534,64968.41279315445,62088.44422142404,64877.60083770752,14187.60538594854,32876.81982886119,23870.80873653074,25706.325138391403,8077.877086414536,7467.469733784069,8889.0,29280.0,29580.0,61.0,31383.0,25567.5,9340.0,1748.0,22386.5,22573.5,49901.0,49765.0,65027.0,62008.0,65535.0,13139.0,30930.0,24161.0,25496.5,8424.0,7240.5,2849.847635973528,1299.5958363437387,2542.1488491281793,302.9382968534071,871.8217235257689,261.4857913340781,6512.127198731828,3685.09877797344,1299.5958363437387,12738.812372848632,9076.573799135675,5514.158212296301,5888.644835503418,359.7073853499476,1407.5602093622938,2588.4008071065005,8675.948935411523,12392.27247936183,3566.739265444413,8336.79568144,3081.31073343649,2258.165415396936,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,12,76.72003448,50.21558621,0.914223448,3.609062069,67.543,46.735,0.91245,3.4033,29.0,60.93865709,17.76982829,0.030280656,0.927588143,12.0,3568.0,34.7357,3034.0,67.0,45.2836,14.0,1.2301,0.0113,0.0856,0.2112,131072.0,,0.5006568431854248,734.954833984375,0.33648794889450073,13.30855655670166,12.488327980041504,615.0156860351562,0.6976127624511719,0.5044273734092712,728.1046142578125,0.3465050160884857,13.145904541015625,10.67271900177002,554.3905639648438,0.714370846748352,0.19353406131267548,292.20745849609375,0.15440990030765533,5.3677496910095215,7.7411699295043945,331.8827819824219,0.14205315709114075,1mgml,shg,roi3,8770.014330102491,2006.8546194351363,29287.39589691162,29584.31810760498,269.0152225945428,31417.638969421387,26869.41072283389,9370.561895643848,2006.8546194351363,25724.018782173167,22665.126519865964,50795.84111672773,50486.00176227798,64973.77535593377,62124.19677224876,64732.617736816406,14257.636150758251,33307.3251402866,23711.03909474563,25533.35107707037,7946.045680100172,7384.641793813476,8759.0,29280.0,29580.0,59.0,31383.0,24970.0,9336.5,1746.0,22717.0,22262.0,49908.0,49790.0,65028.0,62016.0,65535.0,13302.5,31043.0,23992.0,25213.0,8317.0,7081.0,2749.4366658008685,1282.279929011813,2895.3360359427006,362.9855991533886,1009.0327065224099,369.0820781393841,6636.996770955478,3714.239343633314,1282.279929011813,13163.655038774177,9183.491410345903,5663.609708301146,6030.414261505818,357.4668325503914,1435.1644490385868,2999.487384779261,8485.545160560865,12694.033845429394,3512.9611525553396,8578.62583548978,2959.8464316023646,2182.94229265545,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_shg_1mgml_roi3_8bit.ome,13,53.263635,56.3791,0.909969,3.963055,33.199,44.896,0.910685,3.82125,20.0,54.01044711,29.32244057,0.042265231,0.890041573,13.0,3393.0,36.6304,2833.0,52.0,54.4808,18.0,1.212,0.0186,0.078,0.1957,131072.0,,0.5567666292190552,684.6421508789062,0.3614935874938965,11.950197219848633,11.161946296691895,619.8346557617188,0.7389416098594666,0.5552469491958618,662.0764770507812,0.37078750133514404,11.589595794677734,9.91038990020752,553.186279296875,0.7491169571876526,0.1869906485080719,310.65496826171875,0.16954901814460754,5.343154430389404,7.08338737487793,404.2391052246094,0.1280144900083542,1mgml,shg,roi3,9177.66326586284,2165.727029736051,29367.452529907227,29583.05923461914,342.9153580576902,31416.459510803223,27664.917641162712,9782.009355162045,2165.727029736051,24272.071689672106,23722.11354271077,50154.648425991596,49775.23476458072,64925.31971193191,61947.756015058105,64811.078758239746,14426.283519885686,32024.43483005074,24215.17207703639,26570.70330771801,8365.145998145015,7634.729281466529,8987.0,29280.0,29580.0,65.0,31383.0,26081.0,9513.0,1785.0,21791.0,22913.0,49606.0,49457.0,65015.0,61938.0,65535.0,13284.5,30190.0,24295.0,25840.0,8558.0,7357.0,3140.0008217952663,1527.2751639914986,2748.172780712586,327.6200258659987,1243.74323025969,345.51527312646,6985.040378045523,3991.496168371493,1527.2751639914986,12410.4512765337,9630.070181395437,5572.564196104351,6033.401347625497,413.7388887988874,1470.5693589763875,2881.5712410551014,8608.764997660324,12222.535984858556,3798.670121744348,8946.470258321968,3390.293783465121,2437.9679582018216,D1,N1,t,appliedMASKiso_1mgml_roi3_8bit.ome
