image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_denth,type_inf2h,roi_maxpr,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_contr,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_maxpr,neighbor3d_corrp,bin_num3d_cprom,short_image_name
appliedMASKiso_shg_1mgml_roi1_8bit.ome,45,94.89683636,47.437,0.893741515,2.983445455,104.74,43.424,0.90463,2.9607,33.0,54.79061929,15.71726653,0.048818047,0.572837577,45.0,1438,89.1495,1186,18,65.8889,0,1.0496,0.0094,0.0069,0.161,131072,0.150199756026268,592.3178100585938,0.07067225873470306,17.194578170776367,14.114119529724121,315.07073974609375,0.3913422226905823,0.13986752927303314,609.31884765625,0.05057615041732788,17.621685028076172,13.86111831665039,315.09051513671875,0.38559871912002563,0.07472040504217148,70.33074951171875,0.07136043161153793,2.0466039180755615,2.49269437789917,30.769411087036133,0.08169573545455933,1mgml,shg,roi1,8798.958583908046,1214.5635420117037,20526.015022277832,9376.426307678223,22.693195052964338,10174.761878967285,9857.378077729933,3601.3291100806005,1214.5635420117037,58801.76948965517,5858.356216186376,63328.62699770115,63321.84255632184,65465.12516781609,65042.02788045977,65121.42948913574,5845.5626259970195,61585.19645057471,24310.84996781609,7454.865490780611,7627.365977011495,12235.962924137932,8626.0,738.0,20628.0,9344.0,11.0,10157.0,9125.0,2232.5,738.0,62759.0,4894.0,64826.0,64826.0,65513.0,65377.0,65535.0,4741.0,64116.0,24082.0,6350.0,7423.0,12564.0,721.5323868816909,1752.5461773679956,1783.3036125964538,826.5573772501838,60.54673934611002,96.1990987963288,6810.49998674156,5100.348749988455,1752.5461773679956,9047.45043124092,4981.963096590955,4116.288206950624,4135.975722183854,132.84303762584432,922.4938980203333,1567.1290452482176,4228.801994165174,6049.171110941064,972.572980259951,5904.090667790475,1049.69864842573,1166.0623958168037,D1,N2,t,appliedMASKiso_1mgml_roi1_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,1,83.11882308,50.28234615,0.917128462,3.598023077,84.455,45.2185,0.91796,3.64275,26.0,48.66557497,16.77315908,0.031425463,0.745437506,1.0,2890,43.354,2262,53,42.6792,14,1.1632,0.0196,0.0818,0.1706,131072,0.5977696776390076,992.6890258789062,0.3907921612262726,13.480249404907227,13.849023818969727,922.6286010742188,0.7597516775131226,0.6060051321983337,983.630126953125,0.43275365233421326,12.959956169128418,11.6785249710083,874.9801025390625,0.7819834351539612,0.2408239245414734,581.6038818359375,0.15093186497688293,8.163026809692383,10.115194320678711,598.1818237304688,0.16019554436206818,1mgml,shg,roi2,14751.614469938033,3088.45520687237,31073.77671813965,41433.21336527531,612.3601858345021,25385.47605895996,29762.199684431976,11169.337657784012,3088.4552945301543,25116.718556355718,26829.969933380085,49649.81016580138,48958.028638419026,64802.917518003684,61699.945402780104,65173.60145568848,14411.964043419268,34315.647546474625,30963.064310835707,28655.83502805049,13607.954781443645,13941.620834031151,13860.0,2698.5,31035.0,41432.0,232.0,25345.0,30323.0,10967.0,2698.5,21492.0,27007.0,49022.0,48530.0,64880.0,61663.0,65535.0,13381.0,33190.0,30229.0,29057.5,12221.0,13544.0,3784.4812032134737,2156.6791433861267,1416.452733535316,170.2951971993186,1482.5422647879466,351.1793857267527,8081.049466549092,5272.246347296025,2156.6791009954227,14834.29044958375,10455.774808134463,7385.184258497434,8011.266916764169,522.0786840915708,1943.8031247293204,1589.7157088067609,6434.106874910174,14194.260204891048,3716.9746618671966,9260.559621827679,4313.501823251957,3248.441460075762,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,2,91.72033333,51.43116667,0.917379583,3.7773,95.7835,40.9395,0.91576,3.69875,24.0,49.63308327,25.37427135,0.028641312,0.693292906,2.0,2765,45.4043,2188,67,32.6567,21,1.1552,0.008,0.0775,0.2036,131072,0.5990433692932129,995.7109375,0.4066213369369507,13.390836715698242,14.167452812194824,974.2015991210938,0.7613705396652222,0.6061828136444092,1016.0072021484375,0.46037954092025757,13.225210189819336,12.169015884399414,944.6666259765625,0.7811609506607056,0.2363017052412033,572.034912109375,0.16392125189304352,7.896844863891602,10.200098037719727,639.0839233398438,0.1551215946674347,1mgml,shg,roi2,15213.450921332389,3335.9476473275467,31136.7572555542,41433.704833984375,833.5823663773413,25401.739151000977,31103.580813156692,11806.360347190497,3335.947830059388,22243.729358610915,29141.19826404751,48631.71686746988,47858.133238837705,64735.25070871722,61431.8067859674,65174.25090789795,15087.194591527988,31607.82264351524,31428.16265060241,30572.17999086341,14061.127569099928,14039.239192062367,14326.5,2946.0,31035.0,41432.0,292.0,25345.0,31438.0,11739.0,2946.0,18682.5,29354.0,47934.5,47298.0,64809.0,61363.0,65535.0,13726.0,30247.0,30727.5,30691.0,12772.0,13568.5,3878.9942123988462,2209.958469230644,1535.2260576168708,129.11476934082845,1834.1804352301247,456.6100685447564,7689.701276984811,5120.1551240347335,2209.958671318672,13582.451779939272,10356.097983009466,6897.635871191228,7535.1881540290815,527.6349295972609,1851.700891141751,1634.741739925459,7098.837888393378,13625.4804266138,3738.3021323676357,9068.065745931546,4347.548630834995,3245.3493025429048,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,3,93.769194,52.56572,0.9078476,3.61688,98.973,40.171,0.91649,3.6145,25.0,58.41346828,37.65973442,0.054379021,0.736347474,3.0,2283,55.4126,1856,54,34.3704,7,1.1084,0.0166,0.0709,0.08445,131072,0.5929646492004395,1062.933349609375,0.4353730082511902,13.910662651062012,15.244098663330078,1083.9805908203125,0.7566059827804565,0.5811259746551514,1104.6263427734375,0.47858911752700806,14.005742073059082,14.514781951904297,1156.62646484375,0.7655789852142334,0.24265730381011963,644.9633178710938,0.1485459953546524,8.500129699707031,11.253968238830566,736.7971801757812,0.1598336398601532,1mgml,shg,roi2,15892.112833594976,3687.2165834165835,31206.994918823242,41433.85234069824,1206.0617382617384,25423.45583343506,32583.617482517482,12544.446053946054,3687.2165834165835,19672.007947409733,31327.823376623375,47629.332711930925,46731.153944270016,64645.12323390895,61142.154925431714,65173.100524902344,16006.383520221747,28957.352138932496,32083.167876766092,32521.594505494504,14755.475078492937,14357.763441915227,14965.5,3201.0,31035.0,41432.0,372.0,25345.0,32526.0,12363.0,3201.0,16534.0,31176.0,46929.5,46186.0,64742.0,61098.5,65535.0,14138.0,27123.0,31400.0,32237.5,13587.5,13747.0,4136.582740720209,2399.630310114351,1670.6264669589364,117.78728392776621,2394.5246609364335,609.5548062945851,7653.363289456059,5167.556067700098,2399.630310114351,12285.718280891395,10518.628413793575,6483.448008079252,7180.493684826671,561.6058358986705,1804.0328041787532,1753.9524063853844,8222.65790717366,13016.31870656359,3916.5148051015403,9193.796332468262,4591.946314305139,3301.6409179445554,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,4,104.9164043,57.85921739,0.909455217,3.601247826,127.94,53.21,0.93095,3.4781,23.0,53.55142357,24.25187801,0.058462769,0.669966575,4.0,2011,63.178,1670,45,37.1111,14,1.0799,0.0121,0.0679,0.08803,131072,0.5730311274528503,1104.9652099609375,0.48867979645729065,14.416831016540527,17.53614044189453,1255.1883544921875,0.7412538528442383,0.5731186270713806,1081.5625,0.5336453914642334,14.067708015441895,14.985099792480469,1178.5755615234375,0.7610304355621338,0.24871046841144562,668.6316528320312,0.14703552424907684,8.758403778076172,13.353759765625,864.8742065429688,0.17017671465873718,1mgml,shg,roi2,16696.56527590848,4106.932059225034,31258.536018371582,41433.714515686035,1636.6285834295916,25443.590270996094,33824.12937099653,13381.410269872938,4106.93216423396,18112.82441246506,33053.84112149533,46707.24598819754,45668.45149601408,64546.64706491355,60859.277357904546,65152.2106552124,17381.19825679719,27101.39859198675,32832.855264520134,34099.4782106479,15581.95703488974,14927.8143700176,15624.0,3471.0,31035.0,41432.0,461.0,25345.0,33465.0,13152.0,3471.0,15022.0,32846.0,45921.0,45100.0,64676.0,60820.0,65535.0,15271.0,24895.0,32084.0,33706.0,14459.0,14170.0,4604.835533397033,2723.9350401612373,1824.864940367522,100.32964125590702,3019.6165185449586,734.6974492701485,8005.684189058299,5460.96293100304,2723.935070291032,11936.13093467213,11044.618105795624,6475.400669101436,7252.470385661608,628.0507611260565,1862.1321339446897,1899.5061160425648,8936.036363842168,12955.796002769233,4257.745815852703,9657.387620057701,5128.8112443247455,3653.0428048615986,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,5,117.9335263,58.98084211,0.920834737,3.956526316,128.22,51.91,0.94409,3.7633,19.0,51.45177014,21.62823283,0.042623002,0.641282389,5.0,1903,66.877,1598,37,43.1892,9,1.072,0.0205,0.0559,0.1614,131072,0.5863546133041382,1142.6624755859375,0.531252384185791,14.357658386230469,18.666973114013672,1440.2015380859375,0.7493671774864197,0.6120653748512268,1046.3115234375,0.5739985704421997,13.074039459228516,13.742891311645508,1231.0723876953125,0.7848179340362549,0.25208142399787903,747.007568359375,0.15091878175735474,9.363971710205078,15.056544303894043,1054.046142578125,0.17322829365730286,1mgml,shg,roi2,17841.28713249332,4635.276105060859,31272.064979553223,41433.63395690918,2256.289173606662,25450.11524963379,35399.19436258808,14423.29071108264,4635.276361306855,16018.605956471936,35321.84445868033,45514.89143438972,44285.979890543465,64418.462262950234,60491.464681176025,65186.517822265625,18655.838515808726,24574.33664248441,33877.64439353443,36085.69481101858,16794.26193203513,15748.896016291204,16561.0,3867.0,31035.0,41432.0,645.0,25345.0,35003.0,14098.0,3867.0,13274.0,34858.0,44676.0,43726.0,64576.0,60481.0,65535.0,16220.5,22039.0,33016.0,35519.0,15735.0,14712.0,5187.536346680031,2970.4515215528095,1839.7177984015652,78.99920933893179,4040.154829717429,875.4619205589398,8227.83754746742,5691.294382748555,2970.451737277733,10944.84138147877,11524.71601821922,6311.002857681934,7170.37056216985,676.539304439845,1881.713019714806,1928.152410767761,9604.480451987014,12606.861994633511,4639.909468523017,10038.818851641448,5730.967559895782,4086.902456967112,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,6,113.4341867,57.14333333,0.931362667,4.0739,135.0,52.945,0.93326,4.04,15.0,55.62840774,17.07722523,0.020281643,0.592310774,6.0,1806,70.5764,1540,48,32.0833,5,1.077,0.0115,0.0584,0.1827,131072,0.572930634021759,1213.616943359375,0.5300112962722778,15.159342765808105,20.06240463256836,1532.429931640625,0.7365338802337646,0.5750619173049927,1129.4134521484375,0.5719810724258423,14.16284465789795,16.407617568969727,1470.411865234375,0.7622821927070618,0.26790401339530945,816.8023681640625,0.15976564586162567,10.168813705444336,16.7474422454834,1110.2989501953125,0.18861891329288483,1mgml,shg,roi2,18256.008154819865,4739.220707442889,31310.42417907715,41434.362800598145,2540.1675264062883,25460.162895202637,35636.80029476787,14638.71763694424,4739.220707442889,15969.110516066212,35737.13338246131,45351.05464946446,44080.28505355404,64396.54430379747,60434.650073028235,65143.261779785156,19507.836964688206,24306.623661148977,34207.228700097374,36508.68877425694,17168.40701071081,16118.665287244401,16861.5,4000.5,31035.0,41432.0,692.0,25345.0,35432.0,14377.0,4000.5,12853.5,35549.0,44377.0,43380.0,64545.5,60388.5,65535.0,16849.0,21590.5,33308.5,36017.5,16022.0,14967.0,5707.076769159628,2986.2788008970947,2038.606653290801,86.50319276521016,4644.922170470044,917.6444383191698,8385.461530675964,5780.7801920518805,2986.2790689288513,11459.725375921318,12008.481390887726,6481.816353748937,7362.555149581138,685.093953346229,1927.293274451214,2105.06185958799,10134.200288902093,13081.168148954885,4996.396065372829,10490.177693089416,6222.5812489532245,4521.534508954832,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,7,110.3035722,54.326,0.919285,3.81165,121.515,53.989,0.93925,3.6206,18.0,57.74132633,16.20964654,0.043877294,0.850473992,7.0,2210,57.309,1880,44,42.7273,11,1.1148,0.02,0.063,0.1626,131072,0.572101891040802,1204.19921875,0.49730128049850464,15.295557975769043,19.695741653442383,1522.51611328125,0.7352431416511536,0.5764545798301697,1153.375,0.534214973449707,14.633628845214844,15.355130195617676,1251.8250732421875,0.7624483108520508,0.2721363604068756,800.0654296875,0.1818430870771408,10.244765281677246,17.124103546142578,1221.27392578125,0.19134531915187836,1mgml,shg,roi2,18089.992787106952,4559.490634993148,31322.318450927734,41433.97772979736,2398.7045454545455,25457.443725585938,35121.594335312926,14336.656349931476,4559.490634993148,16736.187760622113,35023.47841480128,45698.55573086893,44486.69142341936,64441.05623802547,60547.93857770765,65118.33666229248,19745.05173347779,25145.262819790376,34029.72196551335,35937.76244860667,16931.271385100867,16059.058153950185,16720.0,3921.0,31035.0,41432.0,658.0,25345.0,35163.5,14290.5,3921.0,13243.0,35122.0,44438.0,43461.0,64567.0,60429.0,65535.0,17003.0,22273.0,33187.0,35704.5,15814.0,14885.0,5932.435686163422,2839.247620055992,2098.1768843500226,111.47287245735632,4584.035132028289,883.4955873877661,8362.61507606061,5648.962800460488,2839.247620055992,12132.075868711192,12077.174674605669,6589.50877401862,7428.576515426398,657.476834402618,1919.848794407316,2156.4381957032037,10330.366122838283,13407.963622921725,5145.479530861239,10569.267658008333,6335.588639969528,4758.079176731372,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,8,98.34994375,64.4053125,0.928345625,3.56565,107.19,61.41,0.92557,3.43715,16.0,64.43427357,34.23665634,0.024630525,0.872621065,8.0,2390,52.8423,1992,39,51.0769,7,1.1413,0.0109,0.0686,0.1185,131072,0.5662394165992737,1235.3355712890625,0.466101735830307,15.76982307434082,19.338727951049805,1451.321533203125,0.7297754287719727,0.5837041735649109,1121.45849609375,0.5208195447921753,14.213403701782227,14.09110164642334,1113.405517578125,0.7671427130699158,0.2765846252441406,838.3929443359375,0.18132367730140686,10.72738265991211,17.027706146240234,1192.062255859375,0.19668976962566376,1mgml,shg,roi2,17603.323910361843,4293.52287445164,31309.7333984375,41434.61949157715,2109.623146020472,25449.87538909912,34208.27814915396,13798.724670983915,4293.522978901191,18035.075555098683,33669.57374138291,46311.34775904605,45185.45754523026,64504.00647615131,60732.69973273026,65103.43312835693,18613.60597562291,26594.617804276317,33576.45189144737,34756.69615625653,16418.214638157893,15764.471833881578,16197.0,3750.0,31035.0,41432.0,529.0,25345.0,34364.0,13888.0,3750.0,14219.0,33900.5,44926.0,43988.0,64608.0,60561.0,65535.0,15930.0,23794.5,32671.5,34537.0,15256.0,14616.0,5945.070845444647,2732.32026473622,2121.804675669889,108.31425033618137,4349.189563257215,844.0443045017296,8456.27537614112,5666.798202844377,2732.3207636795673,12846.270157666817,12177.685348968205,6826.607878959556,7644.299732583051,638.1545603262049,1949.5881595797646,2204.216118599425,9986.244440543132,13888.547771194157,5128.382235957898,10682.097092725977,6326.465318710617,4819.552692572686,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,9,91.11992632,56.36210526,0.921971053,3.616010526,88.877,49.172,0.93224,3.6568,19.0,61.10736003,27.77627578,0.037337014,0.874013745,9.0,2330,54.2545,1938,48,40.375,9,1.1293,0.0125,0.0692,0.1365,131072,0.5783968567848206,1200.8480224609375,0.45150354504585266,15.27431583404541,18.170082092285156,1352.78955078125,0.7397898435592651,0.5997059345245361,1079.465576171875,0.5189968347549438,13.599591255187988,13.114237785339355,1064.007080078125,0.7775630950927734,0.27029749751091003,816.8318481445312,0.18047305941581726,10.392049789428711,15.942524909973145,1086.5194091796875,0.1902483105659485,1mgml,shg,roi2,17286.10927353896,4173.376377304088,31295.706916809082,41434.2822265625,2025.7801462259295,25446.5546875,33807.26495726496,13534.777777777777,4173.376377304088,18458.31939935065,33057.94202450829,46569.392958603894,45490.17096185065,64530.87246347403,60812.66497564935,65103.234214782715,18276.60508132242,27176.699675324675,33278.590706168834,34247.87684069612,16121.804484577922,15507.56047077922,15943.0,3622.0,31035.0,41432.0,477.0,25345.0,33798.0,13568.0,3622.0,14848.5,33085.0,45273.0,44421.5,64638.0,60671.0,65535.0,15539.0,24833.5,32401.0,33937.0,14814.5,14374.5,5875.436333455886,2735.8774624951675,2124.3855604675628,108.99477702497519,4376.031467523828,843.4052701984876,8420.077657745303,5657.105699372914,2735.8773120139813,12701.310678483247,12081.567460456065,6787.18752067861,7596.708124285235,636.4608734670201,1937.886164746314,2241.0499939094893,10077.682030121383,13780.628306570325,5073.291661671545,10615.218647210806,6241.252841560671,4784.9952353783265,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,10,90.86523529,56.10658824,0.894088235,3.449817647,109.13,51.788,0.90161,3.2177,17.0,60.70567497,22.52384282,0.055350772,0.980845185,10.0,2503,50.3664,2114,62,34.0968,9,1.147,0.0065,0.0748,0.1615,131072,0.5729788541793823,1181.9381103515625,0.431740939617157,15.291915893554688,17.540002822875977,1254.2230224609375,0.7363030314445496,0.5926727056503296,1054.8544921875,0.48670318722724915,13.677630424499512,12.997851371765137,1018.7653198242188,0.7729873657226562,0.265362411737442,780.0310668945312,0.17902900278568268,10.077488899230957,14.948031425476074,957.271240234375,0.18817393481731415,1mgml,shg,roi2,16809.107249070632,4036.631514350453,31306.070014953613,41434.80255126953,2061.393410120846,25464.585372924805,33161.25387084592,13146.553153323262,4036.631419939577,19615.33903345725,31949.787764350454,47064.79191449814,46048.87834572491,64565.375650557624,60948.61821561338,65067.7635345459,18487.515604289674,28545.827044609665,32809.60892193308,33348.135668429,15617.674349442379,15164.19470260223,15483.0,3458.5,31035.0,41432.0,419.0,25345.0,33336.5,13178.5,3458.5,16053.5,31942.0,45870.0,44995.5,64677.0,60812.0,65535.0,15391.0,26671.0,31940.5,33043.0,14079.0,14128.0,5810.079128928316,2816.6131707872155,2198.3647157004316,150.52394162038578,4813.963401601046,1019.4466145376373,8739.02753733907,5779.67557114679,2816.6130030275663,13139.52132403739,12260.29872725393,6965.25001141218,7757.191142241078,650.6043099921325,1976.400587838587,2332.1081278402553,10615.417319967266,13957.809769283122,5047.431628083795,10843.856994004676,6181.675001295917,4737.087817275281,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,11,105.2874286,50.67461905,0.907815238,3.598780952,119.74,45.674,0.92853,3.4108,21.0,62.91962775,16.34183379,0.052157595,0.83132056,11.0,2758,45.5246,2327,70,33.2429,13,1.1643,0.0175,0.0838,0.1561,131072,0.5628654956817627,1187.0865478515625,0.4121358096599579,15.531060218811035,17.151891708374023,1192.2926025390625,0.7301639914512634,0.5828496813774109,1100.6483154296875,0.4649209976196289,14.207185745239258,13.148138046264648,1026.7244873046875,0.7668076753616333,0.2577943801879883,726.268798828125,0.17739921808242798,9.618570327758789,14.072942733764648,837.7954711914062,0.18606561422348022,1mgml,shg,roi2,16537.385439854894,3953.256567867969,31317.561500549316,41434.089599609375,2180.7684405523746,25482.322525024414,32549.24326372516,12795.45023576962,3953.256399461098,21067.020281968835,30801.81534186595,47663.85538791327,46697.29425344216,64593.09300024734,61097.651001731385,65007.212394714355,18292.48004797209,30164.044768736087,32508.471019869732,32443.73652745032,15349.189133481737,15061.904938576965,14973.0,3270.0,31035.0,41432.0,365.0,25345.0,32600.5,12560.0,3270.0,17844.0,30299.5,46913.0,46115.0,64729.0,61063.0,65535.0,15024.5,29084.0,31399.0,31812.0,13364.0,13923.0,6074.640800320639,3062.942378594023,2336.977252936412,165.07573579556774,5393.869659696475,1163.328510787497,9112.002846985959,6088.290032430731,3062.9422649602116,13751.558733325212,12564.92528534259,7304.292978567973,8123.986158370418,699.8245860503009,2078.965418730087,2515.4492900017985,10812.427812127651,14259.07160452232,5210.095310519739,11209.350949657144,6523.587467134129,4994.681906914277,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,12,103.3794925,51.25370833,0.924020833,3.733995833,124.64,39.57,0.927565,3.392,24.0,62.78465264,27.39923419,0.029339663,1.03926568,12.0,2814,44.5789,2328,63,36.9524,20,1.1983,0.0159,0.0822,0.1518,131072,0.5903790593147278,1094.7645263671875,0.4153527319431305,14.371991157531738,15.22500228881836,1105.8631591796875,0.7537416219711304,0.6045344471931458,1025.6097412109375,0.44937944412231445,13.278471946716309,12.388145446777344,950.7796020507812,0.7804731130599976,0.23477227985858917,647.470458984375,0.17211751639842987,8.629720687866211,12.099567413330078,775.9911499023438,0.16412600874900818,1mgml,shg,roi2,16836.873945325682,4137.312585969738,31334.78803253174,41434.49074554443,2503.519687070151,25490.677032470703,32959.769944979365,13075.858235900963,4137.312671939478,20646.639301383733,31281.35780605227,47396.9936719541,46381.86441106986,64551.587242659465,61004.745443806954,64988.8821182251,18797.01721209376,29817.5595680054,32741.075177185285,32912.15139270977,15681.901029362132,15285.99476881539,15012.0,3319.0,31035.0,41432.0,374.0,25345.0,32648.5,12682.0,3319.0,17685.5,30439.0,46646.5,45841.0,64716.0,61000.5,65535.0,15171.0,29014.0,31446.0,31857.0,13437.0,13932.0,6588.505457306536,3338.059201325541,2395.5801486860323,136.15952332705544,5890.602563679714,1238.9861113580007,9340.319422872204,6340.008378648794,3338.0592447522986,13487.916799185834,12770.000484853197,7344.354726776711,8214.188481101677,754.5592761435202,2131.8646750740418,2616.770855274093,11264.492466158566,14156.96609638093,5539.327568082169,11445.84044258456,7079.162753210419,5470.957658702345,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,13,85.14624,56.0937,0.923393,3.46783,95.6325,49.0825,0.920995,3.37465,20.0,63.69518768,22.07134051,0.026596659,0.774827556,13.0,2851,43.9744,2374,65,36.5231,13,1.1986,0.0265,0.0791,0.2259,131072,0.6098902225494385,1075.7633056640625,0.41522178053855896,13.789794921875,13.983899116516113,1073.19775390625,0.7709463834762573,0.6210184097290039,1041.200439453125,0.4250912368297577,13.203279495239258,12.125499725341797,956.236328125,0.7910432815551758,0.2094162255525589,600.1626586914062,0.16069121658802032,7.707597255706787,10.412603378295898,755.5537719726562,0.1414966583251953,1mgml,shg,roi2,17306.111052399825,4312.458841327756,31337.985229492188,41434.52577972412,2631.4882975883243,25484.751609802246,33603.470588235294,13455.61119515885,4312.458841327756,19234.8202553941,32323.44406870161,46830.73553500661,45749.23276089828,64503.01646851607,60843.53685601057,65001.78726196289,18792.13215208564,28349.227741083225,33169.363011889036,33749.275073418175,16169.427564949361,15590.562043152797,15271.0,3392.0,31035.0,41432.0,393.0,25345.0,33007.0,12927.0,3392.0,16503.0,31235.0,46118.0,45346.0,64692.0,60895.0,65535.0,15481.0,27140.0,31728.0,32398.0,13833.0,14016.0,6886.1729026744115,3427.0523574693166,2382.7581264950895,140.5936353610424,5946.915180351507,1170.2465353668904,9293.751126225647,6367.095747563223,3427.0523574693166,12559.402665835729,12716.22711184966,7061.942820180011,7970.562721401818,771.9044619976085,2097.73126303159,2568.714296044752,10864.734039168037,13653.578869300458,5714.759751542324,11387.882054014113,7363.226505022101,5750.536357800148,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_shg_1mgml_roi2_8bit.ome,14,79.84186286,58.1567619,0.939260476,3.964085714,76.759,45.694,0.94868,3.9566,21.0,64.43564052,31.91698742,0.032122936,0.996147089,14.0,3208,38.8582,2607,80,32.5875,10,1.1968,0.0176,0.0897,0.1922,131072,0.5865477919578552,1121.801513671875,0.45916783809661865,14.48115062713623,15.37325382232666,1168.2047119140625,0.7550333738327026,0.602709949016571,1080.116455078125,0.48071879148483276,13.728157043457031,12.924322128295898,1053.8621826171875,0.7792972326278687,0.21246762573719025,603.7180786132812,0.13797877728939056,7.890639781951904,10.870460510253906,760.9005126953125,0.14606298506259918,1mgml,shg,roi2,17285.61408691596,4296.112481344749,31364.19450378418,41434.350524902344,2359.4237687534364,25488.917198181152,33761.78124263608,13539.51645589506,4296.112638441599,18798.74399440255,32611.420312622733,46655.11288190935,45563.92668895281,64503.9828966804,60807.51286636088,64959.97924041748,18380.210068892422,27865.948301329394,33195.24045712509,33928.941559971725,16165.634610899479,15542.564953743295,15418.0,3430.0,31035.0,41432.0,411.0,25345.0,33247.0,13041.0,3430.0,16023.0,31705.0,45972.0,45174.0,64684.0,60847.0,65535.0,14815.0,26473.0,31871.0,32766.0,14086.0,14079.0,6612.876464442349,3264.1455499817184,2432.4529285911603,169.04783227685232,5318.660758172763,1122.134251157629,8965.398015191106,6140.760243451281,3264.1454895515762,12270.177131727522,12338.324928286169,6887.892102170309,7769.599914227788,737.5639852750519,2033.8712779599962,2577.8673040636677,10908.736018665153,13405.68687654958,5528.398611889917,10959.141536085688,7083.979271932601,5544.4510671454145,D1,N2,t,appliedMASKiso_1mgml_roi2_8bit.ome
