image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistLEN,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_corrp,type_autoc,roi_senth,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_contr,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_indnc,neighbor3d_entro,bin_num3d_denth,short_image_name
appliedMASKiso_flu_1mgml_roi2_8bit.ome,26,109.5562879,64.04518182,0.929345455,3.880890909,143.47,52.869,0.93484,3.5922,33.0,61.99888964,34.61199477,0.040899523,1.102702373,26.0,3904,31.574,3248,104,31.2308,18,1.2495,0.016,0.1337,0.2083,131072,0.5573875904083252,2128.7490234375,0.5257206559181213,19.316850662231445,25.02943229675293,2456.70654296875,0.7413637042045593,0.5381747484207153,2206.67822265625,0.5432224869728088,19.901119232177734,23.979679107666016,2512.267822265625,0.7416784167289734,0.20708909630775452,1002.9179077148438,0.1385745108127594,9.19424057006836,14.765876770019531,1244.4873046875,0.13651412725448608,1mgml,flu,roi2,22631.440691504537,2620.8833251413125,26076.478424072266,29666.038940429688,668.093389039076,13864.465965270996,27570.803145736052,9953.904091914475,2620.8833251413125,28333.6412392309,27337.315863848613,52669.377645917724,52343.15638728818,65033.488959890456,62539.310092999374,64746.45960235596,17384.9620799434,35429.02664460547,38287.48930221943,29420.20588596707,21484.438979859646,21094.393335995894,21432.0,2402.0,25420.0,29658.0,196.0,13802.0,27548.0,10445.5,21031.0,27660.5,51178.0,51048.0,65060.0,62290.0,65535.0,14995.0,30862.0,37448.0,30062.0,20077.0,20086.0,4753.59741318509,1766.9294277625227,3580.673149271209,171.1753062890633,1314.079716701462,372.36534964277547,9341.27243211414,5128.068662518188,1766.9294277625227,18251.97933367384,13154.318457526848,7217.4843173379795,7578.957186749943,368.10533043741975,1762.8354209570973,3380.2683149279546,11876.56362727112,17252.59336069381,3747.153322214453,12675.044067807317,5100.542323527391,3072.3902033264053,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,27,99.83437879,68.10448485,0.917493939,3.773027273,122.74,50.835,0.91941,3.3713,33.0,64.8801284,41.80191321,0.030184027,0.93315154,27.0,4210,29.1337,3490,104,33.5577,21,1.2651,0.0101,0.1392,0.2078,131072,0.5243388414382935,2244.58251953125,0.494204580783844,20.85529327392578,26.278457641601562,2428.95458984375,0.7171378135681152,0.5009664297103882,2285.09375,0.5223625898361206,21.157283782958984,26.325057983398438,2593.704833984375,0.717214822769165,0.21689429879188538,1054.105712890625,0.15213800966739655,9.85235595703125,15.221687316894531,1188.1744384765625,0.14752356708049774,1mgml,flu,roi2,21712.176222319667,2345.178340815448,26059.14756011963,29667.26505279541,600.4548305762253,13866.558540344238,25851.936535268433,8936.45261669024,2345.178340815448,32773.500164437624,24929.477830391734,54433.22851348388,54157.787711028286,65104.18071694804,62952.55064678798,64763.97595977783,15977.002116153304,39612.96185047139,37525.11795658847,27098.20779779841,20517.99161368121,20674.88401666301,20261.5,2077.0,25420.0,29658.0,160.0,13802.0,26808.0,8999.0,26945.0,25421.0,53973.0,53855.5,65157.0,62926.0,65535.0,13691.0,38529.0,36416.0,28095.0,18730.0,19905.0,4285.866956710504,1770.5771190231148,3521.3566377265784,218.5263105879835,1268.8836498080036,379.63265066889,10000.925872286247,5289.273151912188,1770.5771190231148,19610.576341756914,13613.94867320113,7501.0973437023085,7843.918430348747,367.45268546654916,1817.0408700908422,3346.1084362197053,11301.330159044941,17995.310819372586,3444.1169017242546,13273.835310188442,4615.8244406046315,2537.8799812655097,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,28,94.1566,58.02422857,0.904920857,3.746577143,102.53,44.873,0.91628,3.68,35.0,58.37686141,36.26839519,0.043706613,0.955262014,28.0,4078,30.1415,3400,128,26.5625,15,1.2555,0.0193,0.1381,0.2013,131072,0.4966464936733246,2316.08154296875,0.46127983927726746,21.94573211669922,27.673738479614258,2335.998779296875,0.693289041519165,0.4744779169559479,2304.89013671875,0.4755333662033081,21.738744735717773,27.0762996673584,2579.286376953125,0.6991282105445862,0.2355063408613205,1093.9840087890625,0.1461755484342575,10.496040344238281,17.108163833618164,1135.953857421875,0.16854722797870636,1mgml,flu,roi2,20937.94885390776,2133.8464424320828,26023.49506378174,29666.99543762207,551.0231565329883,13871.203392028809,24519.023673997413,8153.560025873221,2133.8464424320828,36305.87605633803,23072.331241914617,55822.778900856116,55583.51427782381,65159.26650096659,63276.98436895885,64799.62321472168,16167.904329946783,42833.84678265672,36886.74194973764,25307.3159767141,19705.502734051366,20305.65943109638,19593.0,1807.5,25420.0,29658.0,141.0,13802.0,26072.0,7820.0,33547.0,23146.5,56219.0,56152.0,65233.0,63441.0,65535.0,13542.0,44854.0,35819.0,26094.0,18113.0,19824.0,3607.3650655862334,1703.3540237912198,3460.821348827355,232.83123619146426,1210.381880917196,384.89286990948364,10388.524259364682,5241.088849567601,1703.3540237912198,20141.7838285563,13578.711985462167,7469.292640642556,7785.925132977825,352.9906568429806,1797.18289723627,3352.8696106549514,11612.7779115755,18029.838331930707,2962.584029493222,13449.700853907587,3868.56298756253,1888.1400681296584,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,29,112.1089321,50.92882143,0.906314286,3.957478571,136.01,46.85,0.91067,3.82365,28.0,56.39356999,21.94918621,0.041685141,1.027517107,29.0,4017,30.6296,3367,104,32.375,21,1.2495,0.0172,0.1266,0.2128,131072,0.4981447756290436,2221.616455078125,0.4479908049106598,21.419403076171875,28.16352081298828,2256.288818359375,0.690623939037323,0.4735710024833679,2274.7841796875,0.46799540519714355,21.769311904907227,25.810077667236328,2384.093017578125,0.6989313364028931,0.25081267952919006,1057.0386962890625,0.1495419144630432,10.402644157409668,19.78963279724121,1222.5814208984375,0.1835806667804718,1mgml,flu,roi2,20575.217307460527,2031.3855421686746,25888.407417297363,29665.990127563477,487.69850132236263,13860.539543151855,23781.145166029975,7791.664487217161,2031.3855421686746,38550.09642039291,22041.362400822803,56607.98378932144,56391.27829335904,65191.180245872005,63461.26286609618,64940.40591430664,15497.953776041666,44755.57671447511,36582.102326141976,24240.024904496033,19359.008195733397,20218.07990840063,19261.5,1701.0,25420.0,29658.0,131.0,13802.0,25469.0,7380.0,37726.0,22164.5,57525.0,57462.5,65276.0,63733.0,65535.0,12931.0,48306.0,35518.0,24804.0,17790.0,19850.0,3363.6557894111256,1664.6834204416973,3072.310955224862,240.5246137245004,1031.8823592109547,349.6327214735294,10534.232045928611,5210.403717013047,1664.6834204416973,20357.404804113583,13438.331136644872,7457.2255349236675,7756.62971289745,344.35446432481996,1786.0703078527201,2990.9793809580324,11139.73765829563,17942.566673651407,2783.47026266867,13354.684423985802,3627.6115295048266,1700.8618885840472,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,30,118.0760316,59.83305263,0.887426316,4.017052632,133.41,48.042,0.90995,3.6717,19.0,57.06595013,33.4214529,0.064617347,1.162697918,30.0,3589,34.5208,2973,86,34.5698,23,1.2211,0.0121,0.1041,0.2167,131072,0.5414528846740723,1992.9822998046875,0.4532957077026367,19.301233291625977,26.46859359741211,2158.03173828125,0.7178254723548889,0.5552453994750977,1963.5634765625,0.44593584537506104,19.394817352294922,19.870765686035156,1956.346435546875,0.7523471713066101,0.26317298412323,1089.8367919921875,0.1842411458492279,10.746231079101562,21.41546058654785,1378.9776611328125,0.19235734641551971,1mgml,flu,roi2,20705.30602974577,2057.741661450416,25752.91381072998,29664.10929107666,459.1981579182688,13844.637298583984,23840.435929535903,7918.825181078422,2057.741750871859,38354.99897428383,22192.99239917732,56459.815371089455,56245.38427723643,65187.06674481647,63429.05062641952,65095.61418914795,14980.834714348015,44480.717854787894,36686.477104549784,24270.027631225967,19544.99377243754,20348.372481500475,19302.0,1722.0,25420.0,29658.0,128.0,13802.0,25540.0,7523.0,37185.0,22305.0,57343.0,57270.0,65271.0,63689.0,65535.0,12851.0,47891.0,35556.0,25070.0,17829.0,19908.0,3627.4902434585297,1697.6556144380215,2597.4739713292784,215.4658557971167,981.4939470712669,280.9809926507628,10537.738708236151,5298.436933360585,1697.6557030220952,20456.877221957922,13482.783768638777,7583.541749401996,7886.216397535456,350.4747173841422,1816.1392863013587,2500.4759978781526,10447.85086150395,18110.581119550938,2980.674868118511,13265.25674177288,3950.377036720583,1969.791347538955,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,31,102.5063529,57.76641176,0.892285882,3.892870588,118.61,48.048,0.9001,3.6975,17.0,54.49210838,25.92212809,0.067316943,0.878776165,31.0,3334,37.314,2724,102,26.7059,11,1.2005,0.0147,0.0948,0.1509,131072,0.5700286626815796,1873.48828125,0.4410496652126312,18.131349563598633,24.696170806884766,2011.8502197265625,0.7353346347808838,0.6066773533821106,1730.609130859375,0.4493270516395569,16.575969696044922,17.805343627929688,1816.070556640625,0.7850940227508545,0.2714090943336487,1152.0802001953125,0.19589382410049438,11.304798126220703,21.491029739379883,1379.933349609375,0.19781123101711273,1mgml,flu,roi2,20694.16437364229,2056.874698310539,25754.14459991455,29663.313652038574,474.6357602574417,13839.23599243164,23884.723451327434,7976.03077232502,2056.8747988736927,38599.63126558854,22560.251407884152,56583.103226325526,56381.20959047389,65195.1188349827,63461.86587818811,65122.11878204346,15747.241485275288,44491.2980931692,36677.33164373643,24657.81898632341,19538.997425376136,20359.977472041195,19309.0,1763.0,25420.0,29658.0,131.0,13802.0,25768.0,7753.0,37074.0,22840.0,57462.0,57407.0,65276.0,63715.0,65535.0,13184.0,47823.0,35560.0,25663.5,17884.0,20006.0,3559.35593136806,1664.0565980796562,2560.766977326186,187.99246574991815,995.5641483722183,256.868089692025,10525.510058505604,5258.020938922323,1664.0567794754606,20875.309312214013,13606.0353009526,7632.4387396094935,7920.383503629003,345.36669793828247,1820.0700863181232,2463.6593108491056,11433.703351435383,18481.02760008888,2935.8625106410286,13476.367134887707,3839.153822970306,1820.7501906394261,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,32,106.6340708,52.909375,0.91842125,3.9223375,116.225,52.8245,0.92438,3.599,24.0,55.05302204,15.02486494,0.029534076,0.831480082,32.0,3346,37.173,2716,98,27.7143,10,1.2006,0.0181,0.0966,0.1368,131072,0.5748875737190247,1825.2161865234375,0.42594337463378906,17.824745178222656,23.478347778320312,1899.235595703125,0.7401103973388672,0.6214864253997803,1653.6484375,0.4486441910266876,15.933937072753906,16.707727432250977,1671.2354736328125,0.7946065664291382,0.26882100105285645,1117.1396484375,0.19121631979942322,11.052257537841797,20.12949562072754,1299.2047119140625,0.19328776001930237,1mgml,flu,roi2,20306.79936833794,1869.9218170580964,25757.93302154541,29664.778076171875,424.52379480840546,13838.835021972656,22827.85125669551,7377.025133910177,1869.9218170580964,41003.493959731546,21256.375875566544,57551.81587050928,57389.892538491906,65238.41121200158,63694.32183181998,65129.46145629883,15862.474104970455,46653.24650611923,36348.51417291749,23420.74793984343,19124.526095538888,20253.547651006713,18960.0,1598.5,25420.0,29658.0,121.0,13802.0,24895.0,7085.0,42374.0,21502.0,59047.0,59016.0,65328.0,64079.0,65535.0,13243.0,51804.0,35240.0,24235.5,17526.0,20025.0,3282.8696113870756,1523.8960920980326,2567.577430240978,243.8842537157901,944.8389715007987,259.96849973321685,10517.745776981612,5035.091792394209,1523.8960920980326,20743.30657533816,13278.918037054042,7355.590442205376,7598.497076232146,316.5488395452453,1737.658694981795,2471.96425580178,11392.750180523373,17998.507649195177,2714.820227718209,13340.803151012753,3512.265728233905,1676.4448048458498,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,33,84.729816,53.80096,0.9120144,3.637572,90.0,48.704,0.92321,3.2913,25.0,56.41842013,15.98897445,0.034543865,0.86608595,33.0,3373,36.8595,2767,106,26.1038,12,1.2053,0.0142,0.096,0.1147,131072,0.5898205637931824,1784.3431396484375,0.40003499388694763,17.420351028442383,21.585315704345703,1803.197998046875,0.7534412741661072,0.6367297172546387,1641.3111572265625,0.4349469542503357,15.728187561035156,15.164240837097168,1535.7469482421875,0.8036206960678101,0.25677040219306946,1062.236572265625,0.1995672583580017,10.53594970703125,18.186738967895508,1258.9671630859375,0.17918281257152557,1mgml,flu,roi2,20001.14549066349,1719.7468519322622,25724.836791992188,29663.397956848145,381.69062092922275,13835.029556274414,21863.508792878853,6820.145570994355,1719.7469604863222,43514.07453317441,19905.839339991315,58472.872705601905,58335.065315852204,65274.394040524436,63908.971394517284,65162.24327850342,15293.443285024154,48943.14938418753,36079.675168851805,22079.3331524099,18808.791815653556,20229.611918951134,18698.0,1407.0,25420.0,29658.0,108.0,13802.0,23566.0,6174.5,46874.0,19383.5,60403.0,60390.0,65371.0,64384.0,65535.0,12578.0,54867.0,34995.0,22104.0,17333.0,20015.0,3223.791140981063,1460.7387529872685,2440.9938284131445,205.37581075131658,896.375958946594,231.7274866701251,10451.837296078013,4885.054419478089,1460.7389021924143,20203.585614863186,12990.078109693668,7052.750297237998,7274.203041279618,299.02964575235586,1661.238779553934,2408.124473455809,11368.577950552915,17194.975955074857,2647.1289914143504,13100.132879052133,3427.5500260815706,1744.6182953508646,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,34,89.772448,47.82796,0.904784,3.927248,91.102,47.863,0.91549,3.5204,25.0,55.30811805,12.56395109,0.044273166,1.202232067,34.0,3716,33.2726,3011,118,25.5169,12,1.2245,0.0142,0.1128,0.127,131072,0.5719333291053772,1816.3104248046875,0.3725168704986572,18.195287704467773,21.5601863861084,1749.3272705078125,0.74261075258255,0.6219562292098999,1688.8984375,0.39245879650115967,16.626314163208008,15.12738037109375,1451.6500244140625,0.7940859794616699,0.2473675161600113,960.2099609375,0.19460228085517883,9.829095840454102,17.76929473876953,1195.1715087890625,0.1746438592672348,1mgml,flu,roi2,19544.781903022926,1539.7733013255402,25709.590980529785,29663.36988067627,367.37970984239644,13834.575050354004,20050.644400375742,6034.312180356957,1539.7733013255402,48211.54148914587,17849.559858052395,60026.0797321972,59911.92439304795,65328.79123554473,64263.18671806317,65170.745178222656,15334.74058489375,52751.359572597554,35676.250625549466,19927.485857426156,18346.702170825727,20285.12808548049,18226.0,1071.0,25420.0,29658.0,80.0,13802.0,20569.0,4768.0,57463.0,15446.0,63369.0,63365.0,65466.0,65050.0,65535.0,12159.0,61223.0,34551.0,17858.0,16733.0,20293.0,3053.4593169839204,1535.8618629966513,2389.6297319249256,218.10438391753954,1032.6184797935518,254.19469057701033,10964.393048680091,5002.526041227599,1535.8618629966513,19381.270633612257,13301.874721138,6719.384989137343,6945.555827709608,292.83417878017616,1591.013871129398,2396.722016524136,11753.298686448146,16143.757585770047,2502.192998484007,13456.500843983566,3244.994047439083,1629.5777021923993,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,35,82.22342273,49.40590909,0.911476364,3.594804545,88.29,44.8225,0.910845,3.2013,22.0,53.19414756,15.42626806,0.037383127,1.255731829,35.0,3901,31.5998,3159,125,25.272,18,1.2427,0.0166,0.1115,0.1015,131072,0.5847402215003967,1743.0257568359375,0.36941075325012207,17.543441772460938,20.328325271606445,1687.8314208984375,0.754157543182373,0.6273089647293091,1636.82666015625,0.3759223520755768,16.19178581237793,14.560453414916992,1388.780029296875,0.7976620197296143,0.23589769005775452,899.9310913085938,0.19747035205364227,9.223230361938477,16.667131423950195,1167.4263916015625,0.16173452138900757,1mgml,flu,roi2,19451.98952915412,1527.1439360770578,25704.968200683594,29663.296562194824,399.0617338003503,13833.474067687988,19540.986646234676,5876.302648861646,1527.1439360770578,49400.732753900906,17421.62729859895,60392.37831918971,60274.32842868875,65338.07267998905,64342.36141527512,65178.822105407715,16452.492820637624,53580.70140980017,35592.81658910485,19446.561843257445,18266.164796058034,20310.616068984396,18130.0,954.0,25420.0,29658.0,68.5,13802.0,19318.0,4287.0,59889.0,14166.5,64053.0,64046.0,65489.0,65204.0,65535.0,13302.0,62579.0,34459.0,16467.5,16733.0,20382.0,3006.2995516204346,1661.4672523985882,2360.497540048984,213.41040352004566,1215.1720257769964,272.9214574692582,11436.999894296292,5219.477424215298,1661.4672523985882,19277.23309694717,13798.109006395007,6718.995226632168,6971.7317407135215,305.4160924319718,1604.0963434286691,2392.544603105459,12066.49013695055,16144.093598213365,2465.6272392980545,13969.796977058702,3226.9963799379607,1534.6059923919336,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,36,77.84235,43.44215,0.9210145,3.68488,58.7715,39.6205,0.91948,3.5591,20.0,53.46640653,15.090376,0.023257534,0.859827201,36.0,3446,36.0363,2799,105,26.6571,13,1.2145,0.0233,0.0902,0.07541,131072,0.6308109164237976,1570.6947021484375,0.3906393051147461,15.514008522033691,17.844131469726562,1575.8350830078125,0.7868523597717285,0.6766504645347595,1478.806396484375,0.4136630594730377,14.342209815979004,12.666966438293457,1260.7733154296875,0.8272334337234497,0.21871712803840637,821.3641357421875,0.19274036586284637,8.33181095123291,14.908746719360352,1114.6650390625,0.1443854570388794,1mgml,flu,roi2,19608.941131692463,1648.8777437468095,25675.935150146484,29661.81681060791,429.3135528330781,13831.82015991211,20479.527054619703,6319.350306278714,1648.8777437468095,47393.56567707012,18448.70252679939,59684.03180241901,59543.97665567115,65309.633257210524,64176.14218049564,65216.03942871094,16492.576825486325,51969.05277848262,35737.684259494206,20496.893695763145,18468.70726549945,20245.32758183202,18251.0,1124.0,25420.0,29658.0,85.0,13802.0,21100.5,4974.0,56842.0,16122.0,63179.0,63170.0,65460.0,65008.0,65535.0,13410.0,60854.0,34574.0,18722.0,16733.0,20299.0,2939.0261085036336,1690.974664984974,2234.7948417475272,162.89836477508044,1290.9259206450413,269.3208569530779,11527.964121951303,5307.087173069481,1690.974664984974,19954.9072128138,13775.287234287893,7037.837074615357,7306.962613354881,320.56390169916637,1680.9380936150103,2259.3955813125235,11784.561981296154,16775.924165328965,2433.5111308106098,13975.987786020838,3217.3779988529204,1427.0913831900414,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,37,90.77476111,54.09588889,0.908685,3.589372222,105.9125,46.7635,0.91601,3.6794,18.0,63.9113319,25.86567513,0.042440325,0.558284061,37.0,3843,32.1069,3084,102,30.2353,16,1.2406,0.0181,0.1077,0.1102,131072,0.5963107347488403,1714.56103515625,0.37123438715934753,17.19004249572754,18.51534080505371,1580.7264404296875,0.7659116983413696,0.603757917881012,1723.2200927734375,0.3997686207294464,17.13050079345703,15.8892240524292,1504.98681640625,0.7839072942733765,0.21028801798820496,815.0254516601562,0.17396456003189087,8.318990707397461,13.508444786071777,970.0068359375,0.13989673554897308,1mgml,flu,roi2,19137.105151278964,1438.6553293413174,25651.253021240234,29662.773178100586,342.84011976047907,13832.516616821289,18926.648622754492,5601.94251497006,1438.6553293413174,50836.45737972082,16574.012335329342,60878.22185219301,60775.539644299584,65359.13313965847,64457.71281796925,65225.86688232422,14814.836616663655,54783.961666548574,35339.528732374405,18563.74874251497,17985.594558208744,20188.50116913484,18049.0,925.5,25420.0,29658.0,65.0,13802.0,18980.0,4154.0,62070.0,13861.0,64641.0,64641.0,65507.0,65336.0,65535.0,11909.0,63754.0,34381.0,16133.0,16733.0,20442.0,2244.7300940663085,1516.0469973612708,2177.8320322077825,217.38822889887308,1065.4370871964418,261.0746791273048,11407.30757763048,4965.3987622900695,1516.0469973612708,18646.07339471802,13051.987002034784,6395.783631330527,6612.022336891488,277.6659003486698,1513.4787127689988,2253.540812451603,11423.359475676101,15259.339949911182,1908.5361456182138,13411.996835164051,2476.3720800991514,978.3515198876265,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,38,97.16764688,49.2398125,0.907387187,3.651934375,118.505,42.9155,0.91643,3.37695,32.0,60.40074789,21.24180053,0.05753009,0.758511448,38.0,4118,29.8293,3314,110,30.1273,14,1.26,0.0171,0.1696,0.1009,131072,0.48583540320396423,2117.805419921875,0.3147698938846588,22.19447898864746,22.362661361694336,1697.768798828125,0.6919633746147156,0.47561177611351013,2169.56689453125,0.333783894777298,22.668018341064453,20.74696159362793,1720.1541748046875,0.6995640993118286,0.1980750560760498,740.6277465820312,0.15977558493614197,7.867800235748291,12.877045631408691,797.4202270507812,0.14052747189998627,1mgml,flu,roi2,18003.157011783755,1029.1842140829842,25702.808837890625,29700.49188232422,119.67486597287922,13813.908790588379,17729.895120962294,4418.071856557192,1029.1842140829842,45234.52631105514,12052.008694868677,59110.82387334712,59058.14707205181,65320.74813348925,64085.73670954394,65156.92668914795,16423.906075882198,51973.35184852029,34306.41031753171,15490.734243366222,17340.05532068004,18241.39650984978,17622.0,789.0,25420.0,29658.0,24.0,13802.0,17352.0,3589.0,47331.0,10061.0,60221.0,60210.0,65370.0,64351.0,65535.0,14329.0,54835.0,33973.0,13984.0,16733.0,18376.0,1647.473652444378,904.655036089527,2211.3016372788493,780.2923875073063,501.58478630827125,218.77087708327656,7593.428947645821,3217.472977559812,904.655036089527,12089.955386877316,8227.084422056148,4456.456282994794,4572.08003255647,184.3689791201181,1040.4131200236889,2376.174587133186,10319.918234402448,10306.997627138397,1463.8529161307356,8589.70103242433,1571.4872764805084,1245.3101872832567,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,39,101.0356103,57.51844828,0.895065862,3.6937,121.61,49.707,0.89618,3.5757,29.0,59.10572191,22.43813466,0.04897928,0.745232993,39.0,4895,24.7769,3947,131,30.1298,28,1.3089,0.0208,0.183,0.1234,131072,0.4638727903366089,2253.700927734375,0.28950658440589905,23.63034439086914,22.692378997802734,1708.7208251953125,0.6778786182403564,0.4409081041812897,2285.499267578125,0.3076733350753784,24.023284912109375,22.36057472229004,1802.733154296875,0.675082266330719,0.18378758430480957,715.0863037109375,0.1471434086561203,7.5456438064575195,11.654544830322266,721.2354736328125,0.13140869140625,1mgml,flu,roi2,16618.41279699875,1659.2603385025845,26742.630004882812,29680.46403503418,181.93200767050192,13778.71337890625,23795.47536268134,7373.36664165416,1659.2603385025845,30637.091996665276,21476.012506253126,54670.74685285536,54628.96936223427,65187.83922467695,63103.76969570654,64310.5544052124,15056.103801409143,39733.28045018758,32923.20100041684,24953.887943971986,16148.318966235931,15375.940600250104,16381.0,1632.0,25420.0,29658.0,133.0,13802.0,25077.0,7338.0,28327.5,22447.5,54683.0,54651.0,65193.0,63108.0,65535.0,13699.0,39657.0,32742.0,26076.0,15820.0,15213.0,1970.725114602962,740.7060903661935,4146.173252856863,395.9248049894208,398.5297716739322,198.77752445473683,4946.703995547077,2901.884742894975,740.7060903661935,10569.794732370648,6677.443984147257,4188.411566653053,4230.660785096435,151.4326634466571,949.7882742623054,4102.277026030099,9495.837025825018,10818.64029408128,1883.5247079835879,6974.007828534653,1690.4365516613143,2271.8062756858785,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
appliedMASKiso_flu_1mgml_roi2_8bit.ome,40,97.98410465,52.96973643,0.894125504,3.736411628,117.03,43.211,0.91139,3.6227,129.0,55.20340167,24.81412207,0.066974464,1.16923365,40.0,5668,21.1251,4689,102,45.9706,45,1.3427,0.0275,0.7338,0.08925,131072,0.02926221303641796,2789.05322265625,0.15906144678592682,34.636390686035156,64.58367156982422,1645.667724609375,0.2019481360912323,0.014524484053254128,2834.896484375,0.12359394878149033,35.29653549194336,64.62802124023438,1676.85791015625,0.17909123003482819,0.051392778754234314,508.66717529296875,0.1428581327199936,5.3389081954956055,10.44849681854248,197.32891845703125,0.09224735200405121,1mgml,flu,roi2,13088.099130760273,1821.1561229265249,25536.41272287539,29664.847091674805,125.16729239249129,13886.333122253418,24585.26891997296,8238.730986428163,1821.1561229265249,29176.45854475129,21298.746648640215,53321.85045125603,53305.03267967061,65153.50530277824,62813.788606305105,63344.00207519531,9218.417420212765,37564.860692896356,29177.30714523374,24069.546825438094,12090.390430044918,11845.007371901514,12208.5,1867.0,25420.0,29658.0,100.0,13849.0,26047.0,8514.0,27063.0,22262.0,52893.0,52882.0,65143.0,62722.0,65178.0,7775.5,37031.5,28299.0,24934.0,10880.0,10749.0,2374.8116906339396,728.0898474794352,5478.844913373637,617.47416429974,577.1978536950495,448.09455370942544,3960.98426847488,2803.3105442962856,728.0898474794352,9896.622849576646,6294.290808692502,4105.181323351807,4121.982378278336,144.30843093028255,921.3867210903137,4035.9275924960916,7008.7164596235925,10609.072273168511,2523.6069209731236,6194.854808178253,2637.564216398582,2088.7210605069304,D1,N1,t,appliedMASKiso_1mgml_roi2_8bit.ome
