image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_denth,type_inf2h,roi_maxpr,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_contr,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_maxpr,neighbor3d_corrp,bin_num3d_cprom,short_image_name
appliedMASKiso_flu_1mgml_roi3_8bit.ome,23,107.1578515,57.33387879,0.911415758,3.848412121,135.0,46.74,0.92109,3.8015,33.0,63.9291991,27.26185897,0.044601186,1.025402862,23.0,4725,25.7403,3963,143,27.7133,26,1.3045,0.0219,0.1631,0.1934,131072,0.4546873867511749,2498.634765625,0.35759398341178894,24.643924713134766,27.580785751342773,2110.646484375,0.6619246006011963,0.4348858594894409,2568.736572265625,0.35435986518859863,25.169702529907227,26.17160987854004,2284.158935546875,0.6697857975959778,0.2268279641866684,1004.5194091796875,0.15319037437438965,10.038698196411133,17.37092399597168,974.7581176757812,0.17027734220027924,1mgml,flu,roi3,21619.076631578948,2598.3048260769406,20343.620475769043,21456.690979003906,195.3761079891084,24971.43145751953,19858.37646855563,7031.09133840129,2598.3048260769406,46038.86180116959,16299.05805114029,59749.541847953216,59668.005333333334,65332.34297076023,64216.61829239766,64871.94588470459,10954.725338491296,51765.224561403506,37717.68753216374,17441.073197419948,19678.802339181286,23742.010339181288,20731.0,1882.0,19629.0,21451.0,63.0,24927.0,20152.5,5529.0,1882.0,50615.0,14394.0,61642.0,61633.0,65413.0,64667.0,65535.0,7682.0,57304.0,36989.0,15968.5,18651.0,23623.0,2089.9945638305026,2378.593757560999,3262.638905906885,164.55196381746742,378.65701996646266,196.62526602879197,11208.277752488078,5825.193611409731,2378.593757560999,17973.052805668747,11839.873749881119,5861.546569027694,5995.713181407408,225.85636947895784,1357.3851101462233,3165.092852181914,9453.028555053957,14684.363211092259,1725.3321058867527,11823.691199488212,2242.684566274846,951.5541625628896,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,24,106.9287914,57.64702857,0.905451714,3.939682857,130.6,45.73,0.9154,3.9554,35.0,60.3629484,27.9114249,0.045807218,0.832032013,24.0,5107,23.6654,4256,140,30.4,25,1.3241,0.0174,0.1873,0.1698,131072,0.4188784062862396,2593.889404296875,0.3648659884929657,25.848649978637695,30.183761596679688,2190.09814453125,0.63331139087677,0.3867751359939575,2699.636474609375,0.36327970027923584,26.67650032043457,28.435649871826172,2371.45703125,0.6351076364517212,0.22588974237442017,964.8323364257812,0.14244960248470306,9.787254333496094,18.386674880981445,931.316162109375,0.1773550808429718,1mgml,flu,roi3,21549.511241446726,2490.3393144350625,20428.25325012207,21457.6434173584,173.57586781870546,24974.246589660645,19550.378970647365,6826.12821672698,2490.3393144350625,46426.02447865754,15893.101678729392,59905.41862170088,59836.533602150535,65341.01177093516,64256.37557021831,64801.5043258667,10570.546437044197,52115.09840338873,37661.52390843923,17077.361127864897,19592.902248289345,23731.02195340502,20727.0,1871.0,19629.0,21451.0,62.0,24927.0,20094.5,5485.0,1871.0,50684.5,14232.5,61648.5,61633.5,65413.0,64667.0,65535.0,7601.0,57354.5,36985.0,15770.5,18629.0,23606.0,2008.7049248888654,2227.006492714174,3399.2130000391458,179.61734941876588,323.7925598897402,188.17523903384844,10871.738200879936,5593.641127541821,2227.006492714174,17610.507854864707,11420.36902854525,5688.084227919972,5800.488947254265,212.82211815307852,1309.740747223496,3247.8862470376785,8962.958278536013,14367.18647099937,1661.3720157341702,11442.387074510372,2145.737251646494,959.4119986495804,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,25,102.9902978,50.73842222,0.892351778,3.855166667,129.94,39.893,0.90753,3.7046,45.0,62.00228224,27.96003471,0.056782601,0.954334494,25.0,4907,24.7114,4120,129,31.938,21,1.315,0.0161,0.1828,0.2037,131072,0.4191935658454895,2656.23681640625,0.3691723644733429,26.096887588500977,30.608089447021484,2235.007568359375,0.632398247718811,0.38776499032974243,2761.1591796875,0.3712337017059326,26.929847717285156,28.5847110748291,2370.04345703125,0.6355154514312744,0.23040905594825745,1025.3863525390625,0.1346665918827057,10.27946662902832,18.46712875366211,945.9112548828125,0.1817122846841812,1mgml,flu,roi3,21686.328756260435,2601.958345774858,20466.403427124023,21457.92844390869,178.8182000100055,24976.056579589844,20279.818353737435,7156.099980093561,2601.958345774858,44784.243155258766,16598.45735045287,59420.08309682805,59347.91577629383,65325.173038397326,64147.28142737896,64763.65187835693,10630.212551652892,50869.97416527546,37778.86510851419,17806.608888225343,19728.18914858097,23663.297412353924,20890.0,2072.5,19629.0,21451.0,69.0,24927.0,21269.5,6054.0,2072.5,47859.5,15420.0,60869.0,60854.0,65388.0,64493.0,65535.0,7795.5,55586.5,37131.0,17054.0,18793.0,23474.0,2042.8228278907045,2192.2241825674655,3494.399154694315,186.14636697834067,330.43152893506505,196.5662525958865,10628.800075860037,5547.97305153857,2192.2241825674655,17683.655352889866,11283.150518010061,5721.072489580353,5829.300109649997,212.40241877967387,1315.2351847195137,3390.21092558466,8951.635103306287,14597.089919337714,1690.1156699461753,11293.988369649664,2183.4534563834336,967.5905504907436,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,26,103.0986471,58.51541176,0.910248824,3.936791176,115.795,47.4245,0.915725,3.7866,34.0,57.7239057,35.28332539,0.034891052,1.088227819,26.0,4814,25.2275,4018,122,32.9344,26,1.3062,0.0192,0.1827,0.1895,131072,0.4119395315647125,2670.948974609375,0.39268365502357483,26.156946182250977,32.158382415771484,2336.98876953125,0.624546229839325,0.37649989128112793,2753.44482421875,0.40638765692710876,26.936447143554688,30.354372024536133,2556.8759765625,0.6266463398933411,0.2356034219264984,1051.0830078125,0.13582158088684082,10.52288818359375,19.254472732543945,986.5165405273438,0.18805567920207977,1mgml,flu,roi3,21879.508395288613,2816.6294123351436,20502.171630859375,21457.53929901123,204.19233388461913,24981.333755493164,21322.858126454616,7717.108368890613,2816.629363847944,42854.68599114527,17640.515806827,58771.12384094896,58687.53938685156,65301.77324367221,63998.49791161975,64741.96297454834,10722.977989487517,49295.36521593852,37942.26418010191,18847.918250581846,19938.373736529946,23616.90280678306,21077.0,2277.0,19629.0,21451.0,76.0,24927.0,22390.0,6626.0,2277.0,44805.0,16532.0,60017.5,59999.0,65361.0,64303.0,65535.0,7921.5,53598.0,37293.0,18202.5,18969.0,23399.0,2122.9283855066014,2265.6947385735457,3567.752823137878,145.69169273731058,518.0660795347081,248.05594477039426,10530.984498221813,5673.564140014032,2265.694684497029,17894.752834447994,11383.826100704484,5885.980038179647,6002.636033216642,221.04256653420268,1355.4900977273824,3426.680759617147,9105.498547767278,15018.548545916568,1753.2908145056135,11355.21643228429,2292.2925013936956,951.5758076926699,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,27,105.9835568,62.20402703,0.906419459,3.805259459,130.6,48.079,0.90968,3.7985,37.0,59.69563473,33.48008975,0.035302618,0.834682965,27.0,4735,25.6817,3930,125,31.44,30,1.2928,0.0202,0.1758,0.1917,131072,0.4219854176044464,2579.73779296875,0.4397655427455902,25.070547103881836,32.69713592529297,2461.311279296875,0.6336758732795715,0.37835532426834106,2592.062744140625,0.4488753378391266,25.264142990112305,31.952651977539062,2722.064453125,0.628642737865448,0.23864392936229706,1068.2393798828125,0.13514553010463715,10.542692184448242,19.216960906982422,1066.4931640625,0.18542321026325226,1mgml,flu,roi3,22098.404911702175,3084.384207945071,20488.6075592041,21457.3289642334,229.01498476957846,24983.6580657959,22466.746787641,8363.349877390878,3084.384207945071,40765.51329891092,18782.286267778323,58034.401787651324,57931.1402785612,65272.96164359787,63826.72681910878,64769.995529174805,10501.526099565008,47533.7248231874,38126.7824011802,19945.464492398234,20185.376665075713,23577.579077537208,21323.0,2572.0,19629.0,21451.0,85.0,24927.0,23925.5,7472.0,2572.0,41254.0,18253.0,59022.0,58990.0,65327.0,64076.0,65535.0,7803.0,51154.0,37508.0,19974.5,19204.0,23347.0,2238.210699818004,2427.977341830666,3500.685900930662,142.78551632494657,623.9461412559983,252.9171502260877,10547.022245262546,5870.423678858062,2427.977341830666,17984.76734231172,11525.93987731248,6061.89073837964,6200.429836810764,236.3047322887513,1404.4480830006162,3263.054424304763,8850.751248357758,15415.737875827032,1836.4160303183014,11408.321451770396,2445.8079678098247,971.5243249762362,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,28,104.7928788,63.14190909,0.908502121,4.035845455,128.34,54.377,0.90926,4.1428,33.0,63.48110886,33.06375459,0.046676873,0.910869479,28.0,4986,24.2882,4196,135,31.0815,28,1.3113,0.0147,0.174,0.1562,131072,0.4266866147518158,2550.83349609375,0.4529942572116852,24.792531967163086,32.618385314941406,2509.61083984375,0.637409508228302,0.3817901611328125,2602.114013671875,0.48185086250305176,25.391944885253906,32.58701705932617,2827.7939453125,0.631250262260437,0.24178214371204376,1112.9625244140625,0.14787206053733826,10.892193794250488,18.717992782592773,1101.7271728515625,0.18456149101257324,1mgml,flu,roi3,22165.45710402876,3209.5415495388866,20482.73614501953,21457.33553314209,234.6537378328969,24984.035652160645,22892.699610396015,8620.156334763526,3209.541450904966,40195.86703783263,19171.232677417764,57794.63881460699,57677.371706632766,65261.27723466748,63767.77940467319,64779.54582977295,10426.10267857143,47081.306036561306,38183.17320590943,20311.165606352024,20275.717285520142,23571.12559729955,21406.0,2675.0,19629.0,21451.0,90.0,24927.0,24381.0,7713.0,2675.0,40160.0,18740.0,58711.0,58665.0,65316.0,64002.0,65535.0,7983.0,50404.0,37579.0,20527.0,19283.0,23328.0,2296.6010243578653,2580.7567756477474,3452.4921304720406,143.61029127716174,592.1074566738405,236.08853526019388,10658.270211092095,6025.667409774282,2580.756588070519,17998.290182392888,11609.138732672058,6165.47097737512,6324.851090954803,249.20412361071195,1436.8975230914675,3159.0229055217274,8375.712168755852,15450.465203263708,1876.4058865089883,11435.627684501449,2540.7995809628396,1027.0439973763257,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,29,94.64696429,64.70583333,0.906671429,3.843128571,100.98,57.5715,0.92492,3.9305,42.0,61.62753175,29.12281949,0.057511798,0.765948026,29.0,5099,23.7056,4222,123,34.3252,33,1.3202,0.0249,0.1777,0.1207,131072,0.4438803195953369,2478.3681640625,0.42995786666870117,24.229127883911133,29.97720718383789,2353.552734375,0.653771698474884,0.39455878734588623,2563.415283203125,0.4415571689605713,25.19257926940918,30.127185821533203,2576.9228515625,0.6408233642578125,0.23483960330486298,1071.1544189453125,0.1518467217683792,10.53903579711914,16.932798385620117,1064.6502685546875,0.17291130125522614,1mgml,flu,roi3,21901.85283634646,2941.284000398248,20500.218147277832,21456.624168395996,226.44306707987604,24982.741134643555,21606.39117881322,7876.082785742732,2941.284000398248,42794.8357452656,17827.20524691358,58679.41340662172,58572.6696869498,65291.64812985786,63968.58612101172,64735.50834655762,10679.208589964688,49311.16429767681,37958.80955039292,19006.705047789725,20001.26534117748,23610.707862756044,21097.0,2301.0,19629.0,21451.0,79.0,24927.0,22504.5,6674.5,2301.0,44546.0,16733.0,59982.0,59958.0,65359.0,64291.0,65535.0,8080.0,53425.0,37311.0,18415.5,18990.0,23380.0,2213.9345238626565,2565.966676848594,3528.4707818358957,98.4557302361843,607.8177523786536,238.8393858498049,10877.089378344286,5969.995985940771,2565.966676848594,17851.365736749234,11607.694333028872,6034.847647485448,6195.706466686729,244.98321312791674,1408.3934811214535,3336.231727708272,8657.68307157708,14926.869948500855,1807.7260086594956,11502.255420288438,2450.3775101702095,1026.0590741616409,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,30,98.74055472,55.78832075,0.906736226,3.472126415,106.14,43.94,0.91929,3.399,53.0,60.43185562,27.93875741,0.045375483,0.741151218,30.0,5231,23.057,4368,123,35.5122,39,1.3286,0.0234,0.1939,0.09202,131072,0.45328712463378906,2444.9658203125,0.3819456100463867,24.276235580444336,26.95205307006836,2104.01708984375,0.6641550660133362,0.4220868945121765,2558.96142578125,0.3811870217323303,25.31239891052246,26.065185546875,2226.9833984375,0.6610927581787109,0.21941538155078888,1015.8009643554688,0.14269888401031494,10.127827644348145,14.721230506896973,927.9107666015625,0.15954531729221344,1mgml,flu,roi3,21414.7279987411,2361.9912900416143,20480.97878265381,21458.367309570312,186.37313432835822,24978.616203308105,18880.211410045486,6385.330639698055,2361.9912900416143,47516.88056178449,15054.077712184264,60278.38215508084,60203.5753570164,65350.647507769776,64336.85058420866,64707.1420211792,10535.688391560605,53184.22180258862,37547.81828553444,16270.198103164617,19479.431330894215,23705.322790038947,20658.0,1695.5,19629.0,21451.0,56.0,24927.0,18861.0,4974.0,1695.5,52013.0,13128.5,61997.0,61984.0,65424.0,64744.0,65535.0,7697.0,58153.0,36924.0,14635.0,18591.0,23584.0,1880.774651582256,2281.76853242338,3545.625346429628,191.28407549002117,572.7082121805258,234.86863510834183,10806.485136159352,5459.889739878601,2281.76853242338,16835.500686232255,11064.55830032377,5434.631557398345,5565.581160918873,213.98400335287866,1261.9542466877567,3551.195091014024,8890.212726695294,13424.92098092837,1548.5351028812547,11151.533504528035,2059.4779282593954,945.7421650491159,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,31,92.3629825,61.0859,0.9025625,3.546005,90.506,57.0045,0.9234,3.4929,40.0,61.33605382,23.29549575,0.074980171,0.743102987,31.0,5277,22.8385,4412,126,35.0159,38,1.3302,0.0183,0.204,0.09465,131072,0.4556243419647217,2440.85546875,0.33099475502967834,24.575654983520508,24.648048400878906,1899.697509765625,0.6691302061080933,0.42301496863365173,2534.1298828125,0.3354259431362152,25.493356704711914,24.753738403320312,2027.0167236328125,0.6615491509437561,0.20198382437229156,945.0543212890625,0.12666603922843933,9.518658638000488,12.43364143371582,768.6676635742188,0.14513690769672394,1mgml,flu,roi3,21006.155589632344,1824.6871080827532,20371.315773010254,21458.002685546875,141.22334236132008,24969.57118988037,16030.506640991458,5012.227225596208,1824.6871574581544,51875.17443991473,12317.832568014615,61668.19755395145,61621.864457493364,65402.11014698732,64657.19901260426,64769.84264373779,9897.23036290717,56517.27389011482,37202.49751280996,13501.290129857305,19056.01769084041,23853.99315555223,20378.0,1181.0,19629.0,21451.0,37.0,24927.0,15002.0,3486.0,1181.0,57692.0,9699.0,63507.0,63503.0,65472.0,65083.0,65535.0,6696.0,61408.0,36675.0,11021.0,18342.0,23892.0,1502.8936711044262,1910.9526962455147,3368.9800761424,210.93616527092703,427.2452550908153,215.5635582066298,10386.413213871494,4797.005385092672,1910.9525860928243,15192.087990249234,10163.189314204083,4686.51695710502,4777.567841403808,175.32171686011907,1078.5796229273597,3578.9242185402427,8900.34158589118,11599.497029341668,1252.4743006887602,10434.657034881384,1632.428397121761,875.1098751321356,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,32,96.65908163,52.0505102,0.907075714,3.355181633,103.24,45.747,0.91812,3.0961,49.0,58.90193353,21.01046629,0.042238336,0.776915045,32.0,5334,22.5731,4447,133,33.4361,31,1.3397,0.0216,0.1989,0.1157,131072,0.47294318675994873,2403.47705078125,0.2834777235984802,24.324819564819336,22.25312042236328,1738.4974365234375,0.6843758821487427,0.4426468014717102,2526.454345703125,0.2725711166858673,25.582843780517578,22.09002113342285,1817.9013671875,0.6756075620651245,0.18696442246437073,881.7151489257812,0.11935551464557648,8.911911010742188,10.707657814025879,688.1483154296875,0.13068071007728577,1mgml,flu,roi3,20731.006214277495,1370.3502729731108,20201.889274597168,21475.482513427734,93.57193773258557,24957.0304107666,13086.761518444819,3836.928618807082,1370.3502219500995,54890.05082665235,9749.081534772182,62577.22398250796,62549.38083547509,65435.76036671909,64866.69971997391,64925.225593566895,8941.75944022198,58706.80520925237,36968.99060186429,10832.442318485637,18786.815719820475,23965.129962791056,20232.0,753.0,19629.0,21451.0,21.0,24927.0,11007.0,2229.0,753.0,60788.0,6744.0,64319.0,64318.0,65497.0,65265.0,65535.0,5577.0,63088.0,36544.0,7852.0,18230.0,24110.0,1201.527696556593,1607.627106303855,2952.426036138953,675.2141801805019,252.77012822505995,154.26647675200618,9994.118427070483,4236.913398747251,1607.627047837542,13604.371242296293,9258.226638294738,4073.2631436233005,4134.081524676361,145.13608292191557,929.4925718858605,3214.266040568734,8360.161164252862,10008.828506538604,1013.5731809519317,9659.618395587475,1305.3794206742455,829.7259148060862,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,33,85.61966818,50.23363636,0.904074091,3.374288636,78.0275,44.5045,0.91089,3.3488,44.0,59.75289855,18.3958994,0.050103624,0.698258725,33.0,5392,22.3088,4438,131,33.8779,32,1.3452,0.0229,0.2147,0.1223,131072,0.4438311755657196,2514.472412109375,0.24942129850387573,25.89223289489746,22.910924911499023,1720.2979736328125,0.6630663871765137,0.4198808968067169,2627.649658203125,0.24162644147872925,27.059545516967773,22.350374221801758,1772.9559326171875,0.6585861444473267,0.18009358644485474,842.689697265625,0.10860146582126617,8.657511711120605,10.489068031311035,620.3787841796875,0.13011789321899414,1mgml,flu,roi3,20473.862234382774,941.2275522755227,20087.698554992676,21514.364196777344,52.2288993923025,24946.8999710083,10091.367363673637,2686.8884378843786,941.2274702747028,56726.34738113851,7193.924764247642,63131.103795039446,63114.79738469192,65456.283455333665,64994.405052945775,65029.68618774414,7775.882764654418,60110.46016629948,36747.03723971288,8206.644485444855,18563.980562859782,23874.663989766184,20074.0,425.0,19629.0,21451.0,9.0,24927.0,7283.0,1271.0,425.0,61634.5,4189.5,64536.0,64536.0,65504.0,65313.0,65535.0,4829.0,63535.0,36401.0,5178.0,18108.0,24040.0,947.5613523585921,1269.155949629802,2547.907669799833,1129.936248988602,137.85600473169367,112.74563723900728,8871.341003054342,3465.1682608721585,1269.155611473019,11676.533884695556,7855.323023183873,3418.2383511177286,3458.131780108336,117.66176653436341,775.3494709737047,2689.5557801479486,7448.613856380023,8310.863367713926,810.5719444236026,8309.876102528488,1018.8435367877952,824.7739889083145,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,34,95.90103333,51.94540476,0.893344048,3.49167381,98.7575,42.828,0.896335,3.36625,42.0,61.64307949,21.76432012,0.060349837,0.915354654,34.0,5848,20.4133,4761,145,32.8345,40,1.3602,0.0286,0.2347,0.07888,131072,0.4084263741970062,2645.78955078125,0.22404365241527557,27.688512802124023,24.200048446655273,1745.7061767578125,0.6361219882965088,0.3811001181602478,2787.192138671875,0.21470174193382263,29.118907928466797,23.76516342163086,1802.135986328125,0.628446102142334,0.17182579636573792,791.6948852539062,0.10571819543838501,8.272248268127441,10.56480884552002,573.0460815429688,0.12956051528453827,1mgml,flu,roi3,20220.50752674188,919.2346942232763,20078.259437561035,21494.74090576172,40.587639069005526,24936.097358703613,10763.606064712858,2662.493952227681,919.2346942232763,55754.90015281074,7310.207250550568,62883.98371102513,62871.45605878337,65449.769873524725,64940.96885261891,64967.66306304932,6807.187488683687,59769.01105439412,36522.19338687128,8522.37675758089,18393.603927561206,23352.762395552232,20007.0,575.0,19629.0,21451.0,12.0,24927.0,9131.0,1721.0,575.0,58875.0,5376.0,63818.0,63817.0,65482.0,65153.0,65535.0,4813.0,62061.0,36340.0,6588.0,18108.0,23416.0,837.0824531518757,1058.3188278402254,2487.3244304447267,860.3509083742889,105.21298322717998,98.32155624576426,7512.766008620148,2896.815132690077,1058.3188278402254,10031.311074167175,6652.590093359953,2944.0856042947066,2977.5381444891373,101.16051239955571,667.4728944578937,2542.465761550711,6023.429325784634,7051.287381658331,723.8888985808082,7061.318745006649,851.7198879526502,952.4819204638846,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,35,79.45423684,51.90807895,0.872036053,3.335484211,70.622,45.9955,0.89616,3.0871,38.0,60.29723421,18.45869054,0.068529529,0.782078514,35.0,5587,21.4603,4502,142,31.7042,39,1.3436,0.0293,0.2306,0.09555,131072,0.41144201159477234,2615.42724609375,0.21054691076278687,27.56920623779297,23.60112953186035,1696.914306640625,0.6390454769134521,0.3920190632343292,2727.388671875,0.19767017662525177,28.666980743408203,22.69617462158203,1724.4697265625,0.6366876363754272,0.16500277817249298,745.9139404296875,0.10965893417596817,7.8610382080078125,10.430530548095703,549.1777954101562,0.1257561445236206,1mgml,flu,roi3,19837.796565302273,1419.2736845646616,20029.191780090332,21465.129524230957,51.999292309766126,24927.571990966797,14265.356075898264,4147.454784012919,1419.2736845646616,51728.20422884749,9650.558605840399,61288.92233877105,61274.57201945667,65400.03818536779,64585.69190298137,64908.85673522949,6853.301502880858,57235.39876244995,36169.16683762946,11208.181032162562,18047.35094801628,22341.428940140962,19822.0,980.0,19629.0,21451.0,20.0,24927.0,13330.5,2927.0,980.0,54109.0,8263.0,62514.0,62512.0,65441.0,64863.0,65535.0,5292.0,59377.0,36172.0,9797.0,18048.0,22585.0,1221.7217044303181,1490.463543523266,2554.769060215865,429.06083911208884,195.9987519943695,130.44251948769906,7259.337082200282,4243.058362883152,1490.463543523266,10099.825691405458,6469.49541289637,4389.709599142475,4413.164232409925,143.51733381786073,985.1003873622155,2513.317677389903,5854.075247498841,7487.6699290233755,1102.1819395130635,6926.363616347625,1452.3610890301816,1743.4809251884892,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,36,96.92110938,47.36665625,0.892570625,3.360278125,94.41,42.8285,0.9067,3.01705,32.0,56.78810261,16.88590794,0.056061466,0.982071731,36.0,5132,23.5403,4117,126,32.6746,35,1.3169,0.0181,0.2364,0.1101,131072,0.39763662219047546,2658.223388671875,0.19792255759239197,28.25727653503418,24.17076301574707,1699.5565185546875,0.6276134252548218,0.3782074749469757,2740.69580078125,0.17696088552474976,29.09130096435547,23.192607879638672,1728.28271484375,0.6261367797851562,0.1623465120792389,736.1502075195312,0.117644764482975,7.809567928314209,10.880165100097656,539.4652099609375,0.12868821620941162,1mgml,flu,roi3,19317.23157113349,2170.3880873464614,19939.745321238108,21458.26082611084,65.10065019505852,24924.542938232422,17681.21700136479,6360.611652693832,2170.3881198414247,47175.047831138654,12137.283128615065,58951.91834495223,58932.96659566228,65326.552801445905,64064.358991737674,64877.477447509766,6578.354576980959,53950.68735476375,35679.77927317325,14008.422629492428,17448.737219209914,21195.435160082623,19609.0,1422.0,19629.0,21451.0,28.0,24927.0,17037.0,4231.0,1422.0,49368.0,10895.5,61125.5,61121.0,65398.0,64554.0,65535.0,5457.0,56496.0,35977.0,12644.0,17958.0,21884.0,1766.435556622325,2056.188712414087,2611.5817856168965,286.01298995145794,232.38496226904184,141.90942127503658,7327.405876698548,5927.249504042293,2056.188709112926,10740.81607092855,6658.771867679239,6169.537977973033,6189.3763879877315,198.34775805972308,1379.5057406532194,2380.305180294682,4974.072884452019,8628.627441683993,1626.6992454781341,7186.360140737132,2268.0873981821396,2532.660335387047,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,37,92.06032857,51.92385714,0.899868571,3.44716,104.32,44.002,0.90956,3.0011,35.0,58.57412937,17.88396135,0.056188454,0.884265765,37.0,5800,20.5988,4733,160,29.5813,38,1.3575,0.0169,0.2388,0.06597,131072,0.39471274614334106,2585.666259765625,0.22523926198482513,27.671009063720703,24.664655685424805,1726.4652099609375,0.6266547441482544,0.38737043738365173,2662.768310546875,0.21233296394348145,28.384056091308594,23.008827209472656,1723.0496826171875,0.6335708498954773,0.15629883110523224,642.122314453125,0.12455268949270248,6.915010929107666,11.194655418395996,551.628662109375,0.12491881102323532,1mgml,flu,roi3,19000.329978271984,2684.493769171779,19938.875328063965,21454.626976013184,89.5671331799591,24925.82586669922,20780.454051635992,7843.573715490797,2684.493769171779,42882.0871357362,14367.108192740287,57368.577038599185,57343.1197597137,65275.54134713701,63709.629601226996,64845.79165649414,7280.973032829599,50760.93865030675,35376.100843558284,16587.181237218814,17244.057930725972,20318.733448364008,19372.0,1909.0,19629.0,21451.0,34.0,24927.0,20391.5,5675.5,1909.0,44713.5,13117.5,59599.0,59590.0,65350.0,64212.0,65535.0,6024.0,53334.0,35761.5,15248.5,17929.0,21182.0,1999.5854575124492,2070.4646110345757,2826.2921671090767,122.56404658992118,531.2300229900021,240.7954217098746,6513.774522676552,5818.838529942995,2070.4646110345757,10199.638834169604,6545.504029161645,6030.26236596174,6055.812717686023,198.71554540654847,1351.6187413690238,2529.9198306843455,5826.544448687823,8775.173054694296,1854.7140395348422,6880.489627053365,2542.888572316612,2663.826912819309,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
